lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
856.212,230.215,209.942,220.07850000000002,138.753,226.413,239.038,261.481,228.702,209.096,237.365,274.76,275.163,200.5,205.452,212.702,217.615,213.712,252.644,266.615,259.567
856.34,231.161,213.519,222.34,140.839,229.048,239.731,267.346,234.413,212.962,240.106,284.981,274.788,210.615,209.404,214.51,221.077,213.817,260.25,270.712,261.904
856.468,230.527,214.452,222.4895,139.204,228.952,241.923,265.683,229.481,212.25,238.885,276.433,272.779,207.471,208.913,213.692,217.221,213.837,254.519,268.279,256.096
856.596,231.022,210.808,220.915,134.29,227.692,237.221,259.99,228.212,209.221,242.712,282.125,276.423,206.933,207.817,211.74,218.942,214.596,253.183,268.183,258.077
856.724,233.914,216.673,225.2935,139.333,235.433,241.077,264.413,231.231,212.519,247.538,277.404,277.5,212.654,212.308,214.712,222.337,215.288,257.74,270.644,263.885
856.852,243.86,226.269,235.0645,156.237,240.135,253.75,273.981,241.212,222.981,254.154,290.029,284.154,219.192,223.683,223.587,228.971,225.76,267.769,280.529,271.096
856.98,224.129,207.981,216.055,132.667,222.346,229.894,256.76,224.942,205.154,236.558,272.702,269.26,200.962,202.385,209.904,211.587,208.548,246.067,262.173,249.837
857.108,221.387,204.913,213.15,130.806,221.75,227.548,255.923,221.942,202.615,234.471,265.721,263.837,198.231,197.673,204.337,213.144,204.404,248.615,259.731,251.615
857.237,219.323,200.606,209.9645,128.323,217.712,225.49,253.0,220.26,204.529,229.673,265.644,262.827,194.615,196.317,202.087,207.308,199.49,242.625,255.269,247.769
857.365,230.054,216.356,223.20499999999998,137.538,233.865,244.577,268.635,235.75,213.375,244.356,282.019,275.952,212.163,215.654,216.01,221.875,216.788,257.971,271.663,260.74
857.493,235.0,214.644,224.822,143.634,231.163,238.144,266.038,234.01,213.019,240.106,274.0,274.048,209.712,210.865,212.894,222.635,215.298,252.462,267.144,260.846
857.621,230.548,209.692,220.12,139.108,222.288,234.183,257.5,226.288,209.269,237.827,268.615,270.269,198.173,205.74,207.923,212.606,213.26,248.75,264.019,254.135
857.749,224.86,209.452,217.156,130.957,225.49,231.529,256.625,230.077,205.702,231.058,271.731,268.577,198.115,201.087,204.327,209.577,205.615,244.452,262.413,253.404
857.877,222.968,204.75,213.85899999999998,132.796,222.433,235.038,253.183,225.952,206.26,229.808,269.644,267.981,199.346,201.288,202.567,210.894,206.49,245.067,259.769,247.962
858.005,222.344,204.317,213.3305,132.065,222.375,232.712,258.144,226.692,205.048,230.885,266.51,262.635,197.221,201.452,203.731,208.615,202.01,246.587,256.846,253.26
858.133,226.323,211.481,218.902,138.194,224.721,232.433,257.952,229.625,206.981,236.817,268.663,271.798,201.442,205.212,207.644,211.048,210.654,249.663,260.375,254.433
858.262,223.441,203.99,213.71550000000002,131.129,219.375,228.019,256.01,226.76,203.048,227.048,263.019,265.702,198.606,205.529,209.558,207.654,204.471,242.981,259.971,250.596
858.39,223.065,208.865,215.965,134.161,221.644,230.673,257.317,226.49,203.26,227.433,265.865,266.192,196.231,203.577,205.404,207.712,208.269,245.538,259.365,252.115
858.518,221.204,201.856,211.53,128.441,220.106,231.933,257.875,222.25,202.067,221.865,257.423,262.923,198.74,200.144,204.231,210.548,203.548,240.875,256.683,250.702
858.646,229.892,214.606,222.249,142.301,232.462,238.26,262.356,233.625,212.423,240.106,272.952,272.01,208.788,210.26,214.567,218.577,213.567,251.654,265.337,262.375
858.774,220.505,201.115,210.81,131.688,215.865,229.933,252.192,219.587,199.519,227.154,258.346,261.087,196.558,197.202,199.683,211.481,202.048,240.75,252.096,245.731
858.902,222.043,206.385,214.214,130.441,223.048,229.923,256.654,223.173,200.856,227.048,258.462,263.865,199.827,202.913,208.087,210.75,203.25,237.942,254.721,249.731
859.03,227.484,206.337,216.9105,139.183,225.625,235.712,257.01,228.077,206.202,231.808,271.962,267.837,203.192,206.221,210.221,213.404,211.442,245.5,259.231,255.346
859.158,223.946,209.606,216.776,137.129,227.375,234.462,265.058,230.654,209.144,236.519,270.058,269.231,206.567,205.933,211.673,213.298,208.837,246.625,259.942,254.096
859.287,225.247,207.721,216.484,138.247,219.875,232.288,256.625,224.798,204.596,230.885,263.173,265.519,200.721,201.99,212.567,213.019,206.308,244.731,254.202,252.692
859.415,224.667,210.058,217.3625,135.237,227.317,234.288,257.962,227.615,206.856,236.192,271.038,267.837,199.885,207.731,209.615,214.702,208.942,249.577,259.529,249.644
859.543,224.28,204.971,214.6255,132.581,222.76,233.048,255.087,228.0,202.981,232.019,264.01,264.788,200.135,203.587,206.76,211.798,205.375,242.644,255.558,251.173
859.671,223.108,213.846,218.477,135.57,224.606,233.433,258.913,229.135,207.788,237.51,273.202,265.212,205.712,204.462,209.385,215.837,208.894,245.875,259.596,252.731
859.799,232.613,215.75,224.1815,135.441,234.442,240.25,264.962,231.567,212.433,238.375,272.673,278.269,210.365,210.298,217.875,221.183,214.24,248.692,264.788,261.519
859.927,226.301,205.067,215.684,132.903,220.875,226.471,254.837,223.462,202.635,226.019,260.163,261.096,199.654,199.135,202.74,210.904,202.635,245.279,252.019,250.952
860.055,220.957,200.798,210.8775,134.043,218.971,225.183,250.731,217.606,200.096,223.885,253.798,257.0,193.51,198.99,201.029,204.75,199.904,237.865,249.519,244.635
860.183,218.548,197.769,208.1585,131.0,216.096,228.596,253.308,217.481,199.192,221.615,255.375,256.0,194.798,195.096,200.606,202.24,199.933,232.077,250.212,243.096
860.312,218.957,201.087,210.022,130.957,222.692,230.471,254.798,223.375,203.702,226.731,258.038,260.346,195.894,199.827,201.519,207.529,204.837,236.673,249.615,247.192
860.44,223.14,206.606,214.873,138.462,222.058,229.769,253.308,225.567,200.962,228.596,261.99,261.269,200.385,202.519,207.923,209.644,202.615,243.596,252.625,247.029
860.568,215.871,199.567,207.719,129.247,212.74,224.135,248.01,213.865,195.385,218.385,253.029,257.135,191.106,195.558,198.154,203.904,196.663,233.221,242.837,239.731
860.696,231.075,212.288,221.6815,145.839,227.327,239.808,262.913,233.548,212.231,234.038,268.298,268.837,206.606,209.067,214.923,217.673,209.827,244.173,264.163,253.019
860.824,234.312,217.606,225.959,143.409,231.904,241.615,267.606,234.317,216.038,238.163,268.567,271.212,211.317,214.163,216.548,220.942,213.115,248.279,263.885,259.163
860.952,220.71,198.625,209.66750000000002,132.925,214.404,227.058,249.212,220.423,198.0,222.462,255.337,258.135,190.712,196.077,201.337,205.846,196.221,234.99,247.298,244.327
861.08,219.785,208.365,214.075,138.935,225.106,232.904,256.606,224.769,207.346,226.885,263.125,264.163,198.346,202.846,204.615,210.99,204.981,238.125,253.365,249.856
861.208,226.688,206.615,216.6515,135.398,222.721,232.644,254.125,225.683,207.875,227.115,259.692,263.01,203.462,207.548,210.365,212.202,207.654,242.279,257.087,247.846
861.337,223.796,205.24,214.518,135.946,222.26,235.067,260.183,223.798,204.558,230.135,259.548,258.365,198.808,202.904,201.644,209.452,202.885,238.356,249.587,246.144
861.465,228.882,211.99,220.436,146.806,227.625,240.885,268.173,228.548,216.702,234.452,268.817,267.635,211.413,211.779,209.837,220.798,210.981,253.067,257.125,255.183
861.593,223.978,206.837,215.4075,139.548,219.683,229.212,256.298,225.779,205.529,233.74,256.981,258.702,199.615,203.519,205.308,206.827,205.788,239.663,249.923,250.933
861.721,228.269,209.26,218.7645,141.108,226.76,234.577,263.231,229.635,207.308,231.356,263.288,269.038,207.76,210.125,210.0,219.635,210.99,246.827,256.529,250.952
861.849,226.312,208.558,217.435,138.989,226.721,233.394,261.529,225.471,204.212,227.519,261.038,260.048,205.702,209.452,206.279,211.308,207.894,241.606,258.048,248.212
861.977,216.914,201.74,209.327,134.366,219.49,227.308,256.231,220.856,201.163,222.885,257.404,257.26,196.962,198.865,200.404,207.712,197.779,234.74,244.76,244.529
862.105,221.484,203.365,212.42450000000002,137.43,220.029,227.721,259.154,227.154,203.942,230.875,258.644,259.894,200.308,200.202,207.567,210.875,204.433,234.76,253.125,246.817
862.233,216.194,203.712,209.95299999999997,135.828,216.317,228.779,254.51,220.5,200.327,223.01,253.837,258.837,194.788,199.673,203.077,209.365,197.702,233.462,246.375,247.356
862.362,217.355,202.202,209.7785,132.14,216.654,227.135,251.038,219.654,198.654,218.125,254.75,256.923,194.077,199.75,203.038,206.212,201.423,231.942,247.606,241.933
862.49,216.398,202.846,209.622,132.398,217.423,227.442,252.856,222.654,200.654,221.346,254.317,255.692,193.933,200.231,203.692,202.837,200.558,230.087,242.942,241.49
862.618,222.355,206.942,214.6485,138.559,217.385,226.048,254.471,218.25,201.692,221.683,254.231,257.01,200.538,203.212,201.635,208.019,203.404,233.385,248.471,242.019
862.746,220.194,201.865,211.02949999999998,133.419,217.365,229.587,255.99,219.673,201.663,221.462,256.538,256.433,199.385,204.49,203.231,208.596,198.192,234.202,249.231,245.423
862.874,220.624,206.365,213.49450000000002,137.226,223.337,231.712,256.904,222.423,202.567,227.76,260.029,261.846,204.25,203.029,206.663,210.308,206.885,238.942,247.029,248.798
863.002,218.194,206.567,212.38049999999998,138.473,220.625,229.038,257.462,226.606,203.635,227.394,257.25,258.394,202.163,202.683,209.077,212.231,203.894,233.029,248.952,245.067
863.13,222.86,206.615,214.7375,143.871,219.173,232.538,254.779,223.163,204.471,228.183,256.067,259.019,200.808,205.087,208.952,211.74,209.856,239.712,251.01,253.212
863.258,220.258,205.49,212.87400000000002,139.688,223.173,234.106,261.087,223.298,205.212,224.029,260.356,263.644,203.923,204.423,206.077,211.712,204.654,234.615,247.76,245.471
863.387,222.505,209.904,216.2045,141.656,226.519,229.913,258.692,226.481,204.635,223.096,253.365,255.644,200.144,206.587,206.577,212.25,207.837,234.375,250.26,244.144
863.515,222.075,208.067,215.071,138.624,219.933,228.971,260.308,221.625,205.096,223.798,255.481,261.096,201.779,201.779,207.798,211.923,200.933,236.308,249.49,246.077
863.643,229.258,208.952,219.10500000000002,144.194,231.202,235.087,257.644,231.346,209.308,226.346,260.481,263.933,209.135,211.019,209.144,213.942,208.971,240.644,251.433,249.894
863.771,222.849,207.356,215.1025,139.978,220.01,232.452,259.423,226.125,203.577,224.173,249.163,255.846,199.0,199.625,207.721,207.548,202.75,232.038,249.183,242.75
863.899,219.57,206.981,213.2755,137.376,218.692,228.798,258.721,220.317,203.163,225.856,257.048,257.875,196.692,201.317,207.26,211.692,201.817,235.808,246.51,244.048
864.027,227.57,206.106,216.838,143.871,223.952,228.663,257.221,224.49,201.587,224.154,257.5,259.567,202.0,203.769,206.606,211.885,201.779,231.923,250.779,246.875
864.155,247.032,228.365,237.69850000000002,169.538,239.962,252.788,280.683,244.654,226.058,247.606,279.702,281.865,224.462,223.712,229.173,236.635,228.423,253.731,269.298,268.029
864.283,215.215,202.538,208.87650000000002,134.656,218.644,225.5,254.615,221.317,199.087,221.413,248.106,258.644,196.452,199.462,206.308,207.846,197.288,232.731,242.038,242.827
864.412,214.688,201.663,208.1755,130.645,213.923,223.279,254.269,215.962,198.74,216.712,250.356,249.702,194.279,194.433,199.663,205.269,197.49,228.808,240.529,234.404
864.54,226.043,207.096,216.5695,135.581,219.962,230.337,258.029,221.606,206.548,223.615,252.846,257.365,199.808,202.875,208.75,212.981,201.846,233.471,245.663,243.894
864.668,217.011,199.24,208.1255,130.484,211.875,222.183,246.788,215.067,196.74,216.798,246.096,247.548,190.144,194.769,196.192,200.788,196.192,224.981,238.856,238.5
864.796,219.978,201.587,210.7825,135.151,217.702,224.538,255.404,222.25,202.635,216.269,250.135,253.087,195.481,199.115,202.192,208.096,201.125,225.875,243.212,241.135
864.924,219.108,202.75,210.929,135.29,213.702,222.385,251.663,214.192,199.99,219.077,244.625,249.048,194.654,199.5,203.808,206.808,197.721,229.452,242.481,239.942
865.052,217.204,199.26,208.232,131.129,209.558,224.942,245.846,212.596,198.115,215.654,244.452,247.26,193.837,195.981,195.183,204.644,195.452,224.125,237.942,238.183
865.18,234.011,217.846,225.92849999999999,152.215,231.481,243.125,268.894,234.673,217.49,235.288,262.135,263.298,210.837,213.971,215.269,221.529,213.683,243.962,255.01,253.625
865.308,221.581,206.163,213.872,136.054,220.654,228.433,257.077,220.269,204.452,221.548,247.462,251.942,200.913,199.519,202.49,208.25,201.567,227.817,241.529,238.385
865.437,224.312,201.135,212.7235,138.387,215.423,227.029,252.625,216.865,201.375,221.865,253.385,250.942,197.096,203.125,205.144,208.298,200.269,228.856,243.654,237.433
865.565,214.204,196.808,205.506,131.043,212.413,224.26,245.942,212.173,195.433,209.519,246.933,245.692,188.481,192.106,196.0,205.163,194.038,224.644,233.827,235.817
865.693,211.333,201.25,206.29149999999998,134.43,218.788,225.952,254.173,217.163,196.933,213.587,245.067,250.558,195.413,195.683,199.538,202.769,197.51,227.673,236.471,239.731
865.821,213.72,200.875,207.2975,132.409,212.587,221.298,246.067,213.308,197.077,209.615,245.279,245.779,193.394,195.019,195.144,200.183,197.269,225.26,237.558,235.548
865.949,234.957,219.635,227.296,153.247,236.212,235.51,271.452,233.154,216.971,237.788,263.327,268.712,212.413,217.933,220.433,225.087,215.394,242.317,258.048,252.029
866.077,217.344,203.096,210.22,138.29,219.462,229.769,252.183,219.067,201.192,219.096,249.212,256.135,198.846,204.269,207.5,206.433,203.106,226.106,245.279,240.0
866.205,216.634,202.894,209.764,135.71,214.596,227.952,252.01,216.067,200.99,215.481,250.087,251.673,197.962,197.346,200.212,204.865,197.817,224.25,237.019,235.654
866.333,224.839,206.971,215.905,142.0,218.538,231.029,256.606,220.712,200.635,221.865,248.413,253.587,199.779,201.76,207.788,211.25,201.808,226.567,242.087,246.24
866.462,208.925,194.269,201.597,130.849,206.356,216.173,245.788,209.115,192.442,209.99,234.452,244.75,189.385,192.827,193.933,198.25,191.567,213.106,230.375,234.481
866.59,222.344,205.548,213.946,140.495,220.721,230.365,254.731,224.096,203.433,220.942,249.394,252.856,202.5,206.317,206.231,211.183,204.048,229.615,243.625,239.971
866.718,219.677,205.029,212.353,143.14,218.096,223.49,253.894,219.913,201.808,216.837,244.0,249.673,196.625,203.481,203.731,208.356,200.029,227.76,239.048,240.192
866.846,215.215,196.846,206.03050000000002,132.957,207.423,221.625,249.654,210.433,192.548,211.683,243.615,248.212,192.558,189.76,196.317,198.067,192.212,222.365,231.356,232.471
866.974,216.0,202.423,209.2115,139.656,215.481,223.327,252.625,214.875,197.644,218.827,244.221,250.029,194.231,199.423,201.202,208.087,200.942,221.615,236.308,235.019
867.102,212.57,196.558,204.564,130.226,207.288,217.558,250.971,213.654,192.99,210.394,239.279,244.308,191.635,192.837,196.567,202.76,195.038,222.423,231.856,232.865
867.23,217.957,209.644,213.8005,141.258,220.683,229.269,259.606,221.817,206.76,221.558,253.202,253.125,202.519,203.75,208.808,216.125,202.385,233.202,243.538,241.5
867.358,215.935,200.346,208.1405,136.925,216.0,223.798,254.192,217.192,199.49,218.952,240.625,247.462,196.462,198.365,201.788,207.769,198.625,223.75,238.0,238.731
867.487,222.602,208.558,215.57999999999998,142.344,224.173,229.26,259.817,224.413,203.26,223.298,250.385,256.135,202.25,206.49,208.269,214.288,205.76,229.471,248.038,244.048
867.615,228.548,212.808,220.678,147.215,223.404,236.115,264.221,225.885,208.971,227.75,253.606,258.615,205.25,214.0,210.731,222.971,208.01,239.548,250.99,250.913
867.743,213.882,197.25,205.566,132.892,216.808,221.692,249.75,212.76,199.067,214.125,239.49,245.308,192.971,197.49,196.385,205.125,197.058,224.356,229.462,234.029
867.871,227.086,210.529,218.8075,145.204,221.942,232.269,264.692,223.529,206.452,227.817,251.933,259.337,203.798,206.663,209.731,212.981,209.346,231.365,244.779,243.51
867.999,212.742,201.413,207.0775,136.226,214.365,222.856,251.923,218.231,201.058,214.74,245.433,248.394,193.558,200.413,200.317,204.894,196.154,224.452,230.337,234.154
868.127,225.559,211.106,218.33249999999998,148.731,224.558,237.279,266.308,228.183,206.548,224.356,254.625,260.625,206.048,208.087,211.26,216.471,209.01,234.5,247.865,244.048
868.255,229.301,215.558,222.4295,151.204,229.635,239.712,272.096,232.923,212.76,227.942,254.798,259.365,209.471,214.135,215.865,222.01,213.471,237.529,245.875,248.404
868.383,208.108,196.125,202.1165,129.0,206.788,216.933,245.058,209.587,191.183,208.769,233.0,239.144,187.038,190.24,189.25,200.615,187.99,212.413,225.904,226.51
868.512,219.925,199.788,209.8565,138.742,212.769,223.971,254.163,216.971,197.933,219.24,242.75,250.721,195.01,200.231,204.25,207.212,198.683,220.5,235.038,236.962
868.64,209.86,201.173,205.5165,134.14,214.0,224.731,251.702,220.154,195.625,216.202,242.49,243.865,196.885,196.731,200.606,207.808,196.154,222.981,233.423,233.779
868.768,212.29,199.019,205.65449999999998,133.022,208.269,222.058,250.356,211.0,196.74,213.635,238.423,243.644,190.587,195.048,199.26,203.269,197.183,222.846,227.317,230.731
868.896,222.903,209.404,216.1535,145.097,222.971,232.846,264.606,223.942,210.346,222.183,249.846,254.298,210.817,207.721,211.692,212.962,206.779,230.615,243.567,244.413
869.024,209.398,198.808,204.103,131.634,211.663,219.596,249.183,213.058,197.606,217.356,238.202,242.269,191.904,191.096,201.5,206.0,196.577,217.567,226.442,230.385
869.152,208.323,201.683,205.003,137.247,211.144,223.346,254.317,215.192,198.538,213.192,237.221,242.058,190.635,194.346,201.221,200.606,196.837,219.038,229.615,231.404
869.28,210.215,195.394,202.80450000000002,131.753,210.596,216.567,246.413,213.279,193.923,209.317,234.663,238.25,188.692,196.067,200.615,200.625,191.279,215.375,228.077,228.606
869.408,216.699,198.606,207.6525,136.602,207.577,217.654,250.702,214.471,196.558,211.038,238.577,238.423,187.731,195.154,196.606,201.288,191.923,219.125,231.529,234.221
869.537,209.118,199.01,204.064,131.215,210.519,220.942,248.567,213.106,192.048,207.077,235.067,238.115,189.0,193.288,196.962,200.212,190.01,212.952,228.769,226.433
869.665,206.495,196.452,201.4735,132.011,207.731,219.375,248.962,211.327,193.75,208.865,231.365,243.231,191.337,193.029,196.029,201.577,193.115,215.933,227.01,230.038
869.793,213.688,196.529,205.1085,140.409,215.981,221.817,254.51,214.24,196.923,211.74,236.481,244.577,195.433,197.74,203.577,205.375,194.346,219.942,230.933,232.25
