lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
734.237,1549.86,1359.683,1454.7714999999998,142.118,1467.481,1902.019,2981.788,3012.74,2567.038,2279.635,1917.096,1620.712,1653.413,1674.01,1805.846,2946.615,2504.087,2078.221,1873.817,1607.183
734.365,1537.161,1358.356,1447.7585,136.237,1456.433,1898.087,2966.875,3000.75,2548.135,2286.471,1916.087,1610.096,1639.683,1687.49,1805.442,2920.125,2469.423,2079.692,1859.644,1594.538
734.493,1523.806,1335.413,1429.6095,137.72,1435.99,1864.202,2952.808,2988.635,2544.548,2271.548,1902.519,1589.529,1614.038,1652.548,1772.481,2929.606,2459.923,2050.731,1834.827,1573.519
734.621,1541.108,1341.952,1441.53,140.914,1454.596,1876.587,2945.106,2953.26,2525.846,2251.952,1902.231,1595.644,1619.904,1648.221,1781.183,2902.625,2450.452,2067.144,1844.048,1575.587
734.749,1534.366,1350.865,1442.6154999999999,147.43,1459.808,1877.827,2934.192,2954.058,2524.644,2276.01,1898.76,1596.25,1622.269,1653.817,1772.202,2874.135,2459.192,2075.221,1835.433,1575.606
734.877,1503.215,1323.827,1413.521,140.312,1428.75,1848.365,2920.769,2960.452,2537.288,2246.115,1872.779,1574.5,1603.538,1635.519,1755.577,2908.856,2463.712,2048.471,1832.096,1559.433
735.005,1514.0,1321.856,1417.9279999999999,152.495,1431.769,1841.567,2901.192,2954.106,2543.135,2236.827,1870.183,1569.433,1606.0,1631.404,1746.51,2885.317,2463.125,2043.394,1818.519,1563.49
735.133,1505.677,1331.76,1418.7185,145.763,1435.231,1857.173,2898.087,2902.721,2505.49,2256.481,1879.269,1580.135,1604.26,1640.644,1771.654,2849.288,2441.904,2055.365,1834.048,1568.096
735.262,1507.301,1324.51,1415.9054999999998,147.065,1424.308,1838.125,2919.596,2992.952,2580.163,2254.279,1876.894,1559.24,1592.606,1635.202,1772.808,2936.913,2506.644,2048.558,1826.5,1557.308
735.39,1484.183,1307.337,1395.76,144.806,1395.798,1812.087,2861.846,2897.115,2488.106,2226.269,1847.5,1551.154,1579.423,1606.202,1724.683,2831.183,2437.721,2022.423,1799.654,1522.5
735.518,1495.344,1302.5,1398.922,156.914,1426.048,1834.952,2865.692,2871.904,2497.644,2243.26,1864.702,1555.029,1592.51,1614.106,1729.154,2829.894,2422.692,2036.298,1812.827,1551.279
735.646,1497.376,1314.635,1406.0055,157.14,1401.894,1813.558,2857.654,2925.01,2542.654,2225.596,1849.99,1557.192,1580.163,1612.231,1729.663,2887.317,2472.096,2040.981,1808.596,1536.51
735.774,1487.043,1310.808,1398.9254999999998,159.796,1417.048,1814.548,2849.067,2906.596,2538.942,2234.087,1850.394,1554.433,1585.827,1615.942,1729.76,2864.99,2474.567,2039.0,1803.673,1535.442
735.902,1483.624,1293.952,1388.788,138.935,1394.971,1801.163,2843.125,2929.106,2525.327,2236.077,1838.644,1538.99,1566.337,1591.99,1715.952,2878.462,2470.904,2026.731,1790.798,1528.058
736.03,1468.892,1289.817,1379.3545,141.301,1393.231,1791.048,2803.288,2795.404,2453.183,2214.779,1839.173,1532.356,1547.356,1594.327,1706.067,2788.923,2400.904,2009.462,1777.519,1507.702
736.158,1469.978,1294.337,1382.1575,145.667,1407.827,1799.471,2806.837,2781.038,2455.298,2218.99,1842.875,1535.067,1558.058,1597.327,1712.298,2772.779,2400.731,2026.423,1783.202,1527.721
736.287,1481.462,1294.856,1388.159,166.226,1407.673,1801.048,2820.817,2842.827,2494.51,2216.644,1849.173,1546.971,1561.856,1592.51,1712.837,2786.115,2438.875,2019.808,1786.346,1530.24
736.415,1474.269,1291.971,1383.12,153.151,1392.471,1790.154,2801.24,2787.221,2439.519,2226.327,1839.192,1527.702,1556.24,1578.567,1707.731,2765.029,2398.962,2020.462,1778.087,1526.904
736.543,1441.559,1270.673,1356.116,140.344,1371.135,1760.538,2755.808,2773.317,2449.837,2199.538,1805.394,1500.548,1533.942,1563.529,1685.587,2754.856,2395.394,1998.75,1763.606,1495.212
736.671,1446.495,1264.413,1355.454,136.839,1367.462,1767.183,2722.375,2736.452,2417.692,2184.981,1803.721,1511.837,1508.048,1557.0,1667.971,2730.558,2371.471,1987.644,1755.029,1480.596
736.799,1439.624,1270.154,1354.8890000000001,148.699,1367.769,1758.798,2739.394,2775.0,2454.26,2196.654,1803.673,1491.49,1520.99,1557.952,1666.019,2761.394,2407.106,2001.606,1751.433,1478.683
736.927,1437.978,1279.663,1358.8205,147.28,1374.173,1775.952,2740.894,2720.154,2430.587,2191.163,1806.846,1505.529,1520.538,1564.74,1673.798,2730.163,2390.837,1997.279,1775.25,1503.817
737.055,1451.495,1275.529,1363.512,146.419,1372.615,1754.356,2752.115,2834.99,2530.673,2208.308,1800.99,1505.779,1523.135,1559.154,1676.817,2797.058,2454.202,1996.442,1761.596,1498.971
737.183,1431.108,1249.144,1340.126,142.731,1350.202,1734.452,2695.192,2697.913,2400.913,2192.798,1766.894,1482.99,1499.337,1532.269,1640.817,2694.375,2360.817,1960.212,1725.856,1477.019
737.312,1404.505,1239.317,1321.911,145.097,1339.279,1722.904,2679.462,2684.058,2402.462,2161.442,1769.125,1458.788,1491.413,1524.933,1630.048,2687.173,2354.981,1961.115,1723.0,1461.24
737.44,1419.344,1251.385,1335.3645000000001,150.247,1345.827,1722.067,2693.202,2689.192,2410.856,2176.096,1773.885,1477.346,1500.971,1534.779,1646.74,2680.894,2364.481,1971.298,1728.115,1465.76
737.568,1410.398,1234.423,1322.4105,137.559,1330.087,1712.865,2680.288,2780.308,2478.0,2181.519,1754.356,1463.596,1480.875,1521.596,1624.49,2749.952,2407.49,1960.308,1718.769,1463.308
737.696,1413.742,1242.183,1327.9625,146.634,1341.423,1716.183,2669.202,2733.644,2456.038,2179.038,1759.99,1483.894,1493.433,1518.865,1640.769,2702.481,2402.933,1952.433,1723.817,1467.942
737.824,1405.032,1251.01,1328.021,150.387,1337.798,1713.519,2662.269,2662.433,2389.346,2176.192,1764.76,1474.808,1486.375,1517.269,1632.837,2652.635,2377.481,1968.375,1718.25,1464.077
737.952,1651.892,1448.74,1550.316,402.978,1553.452,1925.625,2875.644,2891.981,2638.837,2372.654,1962.433,1690.394,1698.712,1727.067,1835.221,2889.288,2590.038,2165.096,1915.0,1670.077
738.08,1393.882,1230.548,1312.2150000000001,151.226,1319.375,1677.827,2611.058,2617.673,2359.144,2153.577,1728.51,1453.788,1473.404,1502.654,1606.49,2609.788,2348.5,1941.048,1693.596,1441.538
738.208,1389.043,1228.731,1308.887,143.753,1304.202,1693.308,2626.385,2670.837,2429.942,2152.865,1731.933,1445.385,1461.99,1496.933,1617.51,2668.221,2373.077,1952.279,1696.231,1438.269
738.337,1378.226,1219.904,1299.065,143.14,1315.692,1678.144,2603.606,2610.221,2370.058,2152.702,1731.423,1440.25,1459.212,1480.038,1599.817,2617.779,2329.529,1925.923,1687.538,1424.087
738.465,1385.108,1212.913,1299.0104999999999,149.022,1308.221,1676.394,2600.856,2624.846,2385.24,2154.817,1728.837,1440.048,1460.587,1485.163,1603.962,2629.798,2352.125,1938.692,1693.462,1440.587
738.593,1376.796,1206.125,1291.4605000000001,150.237,1291.106,1671.49,2568.663,2603.462,2368.413,2138.096,1701.029,1432.538,1450.76,1479.75,1588.308,2592.875,2337.558,1924.058,1685.029,1422.74
738.721,1351.892,1190.75,1271.321,141.473,1285.096,1645.538,2556.067,2588.567,2359.519,2127.048,1707.452,1426.163,1423.952,1464.654,1574.99,2591.135,2328.75,1918.692,1666.712,1414.663
738.849,1366.323,1216.654,1291.4885,162.559,1308.163,1658.106,2560.712,2640.663,2404.51,2139.567,1712.317,1435.221,1450.404,1485.702,1586.731,2633.567,2361.654,1938.865,1683.75,1432.029
738.977,1352.634,1191.904,1272.269,148.57,1276.077,1642.365,2530.24,2578.856,2338.865,2114.731,1692.74,1412.183,1432.173,1464.144,1567.077,2560.288,2315.635,1903.913,1660.731,1404.202
739.105,1370.462,1210.183,1290.3225,167.043,1301.048,1654.788,2535.721,2567.538,2355.077,2143.981,1708.029,1431.115,1446.654,1477.048,1584.471,2549.433,2344.702,1936.135,1680.904,1432.904
739.233,1361.645,1191.587,1276.616,152.86,1292.058,1640.106,2521.327,2558.885,2342.519,2141.817,1701.317,1423.01,1435.096,1470.519,1570.894,2580.337,2325.663,1916.865,1672.663,1402.904
739.362,1340.28,1177.856,1259.068,140.871,1273.712,1616.538,2503.067,2538.721,2332.76,2117.087,1688.394,1412.279,1416.327,1446.029,1551.394,2517.096,2284.923,1893.404,1636.587,1402.154
739.49,1340.968,1175.231,1258.0995,135.774,1265.519,1606.163,2485.99,2526.231,2303.163,2118.327,1676.298,1400.577,1408.519,1436.163,1544.981,2510.423,2300.683,1902.856,1635.019,1398.962
739.618,1346.495,1181.904,1264.1995,149.559,1276.356,1617.192,2491.5,2577.394,2351.596,2122.183,1674.308,1403.558,1401.471,1448.327,1553.269,2557.077,2319.865,1903.029,1646.962,1388.74
739.746,1340.946,1167.798,1254.3719999999998,144.247,1256.971,1606.865,2466.288,2562.058,2362.846,2128.654,1663.279,1387.692,1407.885,1431.548,1546.212,2544.933,2311.212,1894.115,1635.712,1384.827
739.874,1315.452,1169.788,1242.62,152.495,1254.385,1601.587,2436.394,2532.587,2308.481,2087.433,1654.154,1387.144,1391.577,1432.721,1526.212,2463.702,2281.548,1877.038,1631.067,1370.375
740.002,1341.968,1174.192,1258.08,147.624,1262.721,1596.019,2451.298,2537.913,2322.721,2113.212,1662.913,1387.567,1400.923,1435.077,1537.442,2498.567,2295.558,1886.288,1632.337,1377.615
740.13,1293.581,1140.913,1217.2469999999998,141.978,1235.452,1551.673,2418.144,2516.25,2299.24,2074.125,1631.471,1366.038,1373.087,1398.769,1500.356,2479.49,2263.221,1854.673,1600.663,1352.74
740.258,1303.849,1150.625,1227.237,142.075,1242.471,1577.577,2405.962,2502.087,2260.462,2080.038,1630.24,1368.529,1371.5,1410.183,1502.337,2432.75,2256.625,1871.106,1605.144,1359.154
740.387,1308.022,1163.404,1235.713,154.022,1247.981,1587.606,2415.952,2538.375,2336.337,2093.692,1664.385,1371.692,1393.76,1414.298,1527.615,2509.798,2288.394,1882.375,1619.096,1379.962
740.515,1310.129,1157.24,1233.6844999999998,146.806,1248.394,1579.567,2409.596,2535.087,2296.433,2100.413,1652.25,1379.413,1377.163,1413.606,1523.596,2450.788,2281.894,1867.865,1612.856,1363.442
740.643,1284.172,1122.731,1203.4515000000001,136.398,1219.231,1543.423,2375.808,2492.779,2296.625,2065.875,1614.192,1338.279,1347.462,1382.115,1484.596,2458.587,2246.769,1846.048,1592.029,1342.25
740.771,1293.29,1131.885,1212.5875,144.828,1228.683,1561.808,2405.192,2511.837,2336.99,2081.635,1630.587,1364.048,1360.356,1404.846,1495.817,2522.51,2284.019,1870.394,1599.327,1348.404
740.899,1282.032,1131.615,1206.8235,151.484,1222.125,1545.683,2354.962,2461.587,2275.529,2037.375,1602.904,1344.837,1354.769,1372.269,1481.558,2404.798,2244.192,1852.096,1577.548,1338.24
741.027,1274.839,1119.625,1197.232,149.806,1214.856,1543.5,2338.712,2466.038,2265.875,2059.654,1602.433,1343.346,1329.971,1377.096,1473.99,2376.692,2249.01,1838.26,1586.49,1336.587
741.155,1283.731,1123.144,1203.4375,150.484,1215.5,1540.375,2348.279,2452.971,2264.298,2067.471,1616.769,1341.356,1338.433,1373.0,1486.615,2391.558,2239.837,1841.875,1580.529,1331.144
741.283,1272.591,1120.606,1196.5985,138.925,1198.875,1531.885,2321.096,2447.423,2248.375,2070.577,1606.885,1332.538,1339.615,1364.817,1472.394,2371.029,2242.577,1832.356,1579.644,1318.144
741.412,1290.054,1135.913,1212.9835,158.785,1219.144,1542.692,2347.212,2469.731,2317.087,2074.183,1610.856,1344.962,1343.538,1390.885,1468.49,2477.981,2267.942,1857.548,1585.692,1335.75
741.54,1270.129,1112.183,1191.156,147.14,1193.865,1514.894,2306.173,2438.712,2271.606,2050.692,1585.587,1322.51,1318.683,1361.308,1454.154,2401.837,2236.942,1826.25,1558.212,1318.577
741.668,1261.194,1094.346,1177.77,141.634,1188.038,1513.702,2286.058,2415.308,2269.99,2033.163,1574.298,1315.067,1317.644,1350.788,1440.173,2390.798,2208.788,1812.894,1553.606,1310.413
741.796,1258.301,1109.702,1184.0014999999999,154.097,1202.731,1510.173,2297.433,2424.587,2291.808,2045.567,1591.394,1326.952,1322.529,1356.548,1456.298,2434.173,2231.154,1833.125,1549.51,1309.769
741.924,1259.452,1105.567,1182.5095000000001,152.29,1180.106,1502.0,2278.019,2400.038,2259.827,2035.798,1567.24,1315.644,1313.769,1336.567,1440.981,2350.385,2220.144,1809.519,1539.221,1309.49
742.052,1245.903,1094.442,1170.1725000000001,145.591,1177.067,1489.798,2277.423,2394.183,2300.481,2021.692,1559.144,1302.548,1306.471,1342.731,1428.596,2443.183,2212.577,1818.808,1542.769,1299.865
742.18,1260.226,1097.721,1178.9735,150.323,1189.269,1496.74,2256.019,2380.279,2250.462,2030.346,1571.885,1315.298,1307.837,1339.183,1440.115,2354.356,2199.327,1816.423,1554.606,1295.125
742.308,1235.011,1075.048,1155.0295,150.462,1162.077,1475.798,2224.481,2353.365,2218.221,2007.115,1549.048,1285.567,1288.923,1314.115,1421.519,2320.702,2171.788,1802.404,1518.596,1289.365
742.437,1239.989,1075.212,1157.6005,151.731,1161.798,1457.51,2225.231,2347.606,2237.75,2010.173,1546.683,1296.452,1300.058,1309.923,1405.269,2341.942,2185.0,1794.538,1522.894,1289.587
742.565,1234.667,1089.769,1162.2179999999998,151.602,1176.615,1473.077,2228.212,2342.904,2232.538,2009.885,1540.644,1280.817,1292.173,1332.529,1416.827,2328.625,2180.702,1805.683,1529.644,1282.702
742.693,1236.882,1093.442,1165.162,154.312,1175.308,1469.125,2220.904,2334.202,2255.154,2024.01,1540.837,1282.077,1283.337,1325.654,1411.231,2385.519,2186.144,1808.683,1527.885,1284.038
742.821,1239.301,1087.817,1163.559,159.054,1166.721,1472.154,2202.558,2329.875,2226.788,2000.962,1554.298,1290.827,1285.808,1314.75,1408.856,2311.885,2175.894,1801.25,1521.76,1274.74
742.949,1215.398,1057.212,1136.3049999999998,147.753,1148.721,1445.01,2170.808,2308.327,2182.49,1991.221,1522.365,1263.115,1267.731,1298.413,1393.962,2278.125,2148.0,1780.356,1507.885,1257.106
743.077,1214.312,1050.606,1132.4589999999998,149.892,1134.788,1443.298,2159.712,2281.692,2197.808,1969.375,1510.99,1246.625,1257.019,1285.317,1375.442,2294.644,2136.01,1748.0,1485.49,1249.308
743.205,1207.785,1064.567,1136.176,147.86,1146.49,1432.067,2146.577,2285.558,2187.817,1976.202,1516.538,1252.163,1259.731,1279.798,1385.971,2264.337,2138.644,1760.885,1492.808,1249.442
743.333,1195.075,1047.269,1121.172,143.86,1134.538,1434.317,2146.51,2273.587,2178.154,1980.99,1507.663,1248.49,1254.038,1276.75,1370.01,2273.837,2141.654,1757.548,1471.721,1245.317
743.462,1205.452,1063.163,1134.3075,158.817,1149.442,1427.615,2134.24,2274.413,2189.01,1985.433,1502.865,1261.567,1239.99,1279.548,1370.462,2287.827,2138.875,1766.173,1494.981,1256.865
743.59,1195.774,1045.587,1120.6805,141.376,1127.712,1416.298,2113.144,2248.279,2174.212,1966.49,1489.596,1245.548,1236.942,1266.798,1355.144,2253.558,2126.288,1757.798,1475.538,1236.99
743.718,1186.011,1038.971,1112.491,140.71,1125.298,1413.462,2116.298,2243.721,2185.375,1976.663,1500.269,1236.221,1233.769,1260.952,1367.856,2275.413,2125.192,1751.356,1474.769,1235.404
743.846,1179.882,1036.51,1108.196,146.0,1117.692,1407.74,2103.779,2227.212,2154.942,1953.558,1479.356,1239.0,1235.99,1264.067,1346.981,2249.865,2115.24,1752.769,1472.308,1236.894
743.974,1214.591,1066.106,1140.3485,169.43,1146.163,1439.337,2118.933,2243.702,2200.5,2001.25,1512.019,1250.163,1258.721,1284.76,1368.962,2276.288,2133.904,1762.76,1495.096,1251.481
744.102,1175.366,1029.5,1102.433,150.032,1113.817,1412.058,2078.471,2212.615,2154.385,1949.635,1484.115,1230.76,1222.404,1249.25,1342.731,2243.183,2111.173,1730.462,1454.663,1234.673
744.23,1168.72,1018.5,1093.6100000000001,142.183,1111.067,1402.663,2080.365,2202.452,2156.538,1948.827,1468.865,1228.519,1217.5,1244.135,1341.298,2241.471,2107.087,1737.817,1443.971,1228.808
744.358,1175.806,1030.375,1103.0905,163.129,1114.971,1402.712,2064.673,2199.106,2148.692,1956.471,1477.654,1226.346,1232.404,1254.221,1350.74,2229.337,2089.192,1732.125,1474.644,1234.327
744.487,1150.409,1022.981,1086.6950000000002,144.398,1095.827,1382.125,2062.01,2175.231,2149.317,1931.731,1455.635,1208.817,1215.635,1242.654,1327.433,2222.596,2078.327,1721.442,1438.471,1214.462
744.615,1143.86,1012.01,1077.935,138.376,1089.875,1362.712,2035.115,2148.096,2117.962,1928.221,1444.865,1201.788,1196.01,1230.625,1308.846,2202.74,2065.442,1709.25,1428.481,1205.442
744.743,1157.215,1013.587,1085.4009999999998,146.0,1097.74,1365.317,2035.788,2165.452,2122.615,1926.202,1457.365,1214.683,1206.779,1227.74,1317.933,2195.981,2077.529,1720.779,1434.346,1202.077
744.871,1151.247,1007.144,1079.1955,142.656,1090.529,1367.269,2020.865,2152.769,2126.587,1921.577,1442.99,1206.096,1203.298,1215.99,1313.183,2203.385,2058.875,1715.577,1429.827,1199.519
744.999,1154.312,1006.077,1080.1945,142.57,1082.356,1372.913,2008.423,2140.837,2105.788,1914.308,1437.913,1196.058,1191.673,1212.481,1316.933,2196.077,2055.288,1696.058,1417.865,1194.827
745.127,1151.742,1007.548,1079.645,151.731,1087.173,1366.885,1995.067,2133.683,2117.875,1923.952,1448.317,1207.663,1194.077,1221.933,1305.183,2188.808,2055.317,1721.548,1429.096,1212.375
745.255,1128.892,988.404,1058.6480000000001,139.355,1070.01,1340.913,1982.212,2100.904,2076.625,1890.192,1419.99,1185.317,1168.385,1199.25,1287.5,2153.269,2024.279,1679.75,1402.423,1177.577
745.383,1131.183,993.548,1062.3654999999999,143.398,1076.0,1343.269,1980.798,2091.462,2088.115,1900.625,1427.75,1188.721,1179.788,1205.606,1286.404,2159.346,2042.308,1688.154,1407.567,1179.788
745.512,1121.237,988.087,1054.662,142.333,1071.115,1337.077,1959.837,2072.413,2068.231,1886.298,1409.279,1174.183,1169.096,1197.096,1274.596,2132.288,2027.221,1672.904,1407.106,1182.577
745.64,1121.129,980.558,1050.8435,142.957,1064.317,1327.933,1938.808,2069.163,2067.067,1890.971,1401.51,1168.5,1160.077,1185.481,1265.942,2127.077,2019.279,1685.24,1391.567,1166.798
745.768,1117.785,975.337,1046.5610000000001,149.505,1062.375,1321.788,1948.5,2070.625,2071.817,1899.0,1413.423,1175.192,1167.837,1191.577,1269.962,2127.279,2018.788,1685.115,1399.788,1173.048
745.896,1117.355,974.788,1046.0715,140.258,1058.356,1331.846,1953.183,2055.904,2075.26,1872.798,1400.894,1171.212,1157.923,1186.904,1264.212,2121.375,2020.913,1680.606,1401.663,1167.683
746.024,1111.527,977.712,1044.6195,141.172,1054.067,1310.481,1920.01,2045.625,2056.779,1877.663,1386.644,1162.51,1153.683,1182.721,1264.385,2117.317,2012.135,1671.721,1387.721,1152.49
746.152,1107.258,980.75,1044.004,148.172,1059.24,1315.663,1925.115,2038.558,2036.0,1883.875,1395.192,1171.808,1153.885,1185.596,1263.163,2106.135,2000.365,1667.173,1400.115,1168.173
746.28,1106.957,967.327,1037.142,138.473,1047.413,1302.308,1909.144,2049.846,2046.423,1888.163,1399.135,1161.529,1152.077,1170.231,1251.904,2110.183,1991.856,1663.654,1382.673,1160.76
746.408,1112.957,962.865,1037.911,154.204,1045.442,1307.067,1900.375,2015.644,2035.548,1877.087,1395.827,1158.202,1149.308,1177.663,1247.644,2100.779,1996.76,1662.019,1379.894,1161.106
746.537,1096.226,954.625,1025.4255,139.871,1036.404,1289.683,1892.558,1994.779,2023.644,1866.577,1374.202,1138.731,1129.375,1161.231,1232.875,2088.385,1986.865,1649.433,1361.365,1145.529
746.665,1109.462,972.692,1041.077,159.29,1053.26,1301.731,1886.933,2022.837,2036.0,1876.971,1389.654,1148.625,1147.962,1172.385,1252.615,2093.567,1990.875,1670.894,1384.173,1165.5
746.793,1083.86,951.952,1017.906,145.925,1036.76,1278.75,1868.779,1977.673,1992.721,1843.337,1374.471,1142.76,1131.067,1150.875,1235.567,2058.481,1963.913,1637.163,1354.26,1136.51
746.921,1082.355,946.769,1014.562,139.602,1024.192,1271.087,1859.077,1982.029,2012.202,1855.856,1366.029,1130.279,1119.125,1142.221,1224.24,2051.269,1955.067,1638.26,1352.971,1147.048
747.049,1091.892,953.029,1022.4605,145.28,1030.846,1285.317,1852.817,1969.817,2011.433,1859.731,1361.558,1138.567,1120.856,1150.769,1234.865,2064.452,1973.779,1640.635,1360.885,1134.808
747.177,1086.935,946.0,1016.4675,158.946,1026.875,1272.337,1836.154,1948.106,1990.837,1827.413,1367.221,1120.798,1115.981,1139.106,1220.548,2012.269,1940.163,1635.481,1350.019,1124.077
747.305,1094.204,948.125,1021.1645,154.376,1029.317,1282.702,1847.779,1958.337,1998.587,1857.231,1372.942,1132.337,1132.481,1154.99,1229.827,2039.952,1972.49,1645.385,1354.26,1133.856
747.433,1081.86,939.269,1010.5645,155.892,1019.288,1270.0,1824.375,1931.471,1994.115,1846.327,1355.885,1121.712,1118.356,1143.394,1214.077,2026.577,1952.365,1642.25,1345.51,1126.865
747.562,1067.269,935.288,1001.2785,144.419,1009.769,1262.692,1817.163,1919.317,1980.817,1834.798,1340.49,1107.385,1100.75,1126.548,1209.375,2013.913,1930.51,1617.365,1337.663,1112.904
747.69,1076.935,943.144,1010.0395,150.978,1019.587,1259.856,1810.971,1915.673,1970.192,1829.298,1334.327,1126.913,1111.221,1134.615,1214.5,2003.365,1944.75,1630.942,1345.702,1124.952
747.818,1059.226,925.654,992.44,142.935,999.74,1237.087,1794.894,1895.538,1944.596,1815.24,1335.712,1109.654,1096.471,1108.538,1203.019,1987.808,1913.856,1610.356,1325.481,1102.183
747.946,1069.634,929.413,999.5235,148.269,1007.385,1237.029,1781.029,1887.471,1955.702,1816.558,1340.298,1103.721,1092.962,1114.163,1196.875,1983.24,1916.962,1614.26,1336.096,1110.423
748.074,1048.538,915.798,982.168,140.581,991.808,1236.048,1767.462,1880.837,1936.058,1805.577,1324.288,1095.625,1089.702,1101.817,1190.817,1966.769,1907.923,1598.029,1316.865,1100.644
