lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
892.983,101.753,100.351,102.99,102.948,102.412,100.526,99.433,100.835,100.845,102.536,99.186,101.227,101.196,100.784,100.557,100.68,101.959,102.351
893.112,99.866,99.588,102.34,102.814,103.155,99.216,99.794,99.546,99.67,101.66,100.361,100.918,100.247,99.763,100.629,101.01,100.557,100.546
893.24,101.247,99.876,102.907,103.371,103.082,101.742,101.608,100.969,100.629,101.32,101.814,101.206,101.124,100.732,100.258,100.887,100.629,101.206
893.368,101.619,100.753,102.979,102.629,101.629,101.412,100.629,101.67,100.464,101.588,100.773,101.567,101.082,101.186,100.99,101.876,100.423,101.619
893.496,102.412,100.443,101.969,102.443,102.485,101.598,101.093,101.773,101.433,101.33,100.763,101.639,100.268,101.608,100.598,101.639,102.526,102.773
893.624,100.165,99.361,101.495,101.979,103.165,100.309,100.794,100.082,100.124,102.021,100.402,101.629,100.309,99.979,100.887,100.742,102.103,100.887
893.752,100.227,101.216,103.495,102.093,104.546,100.412,101.021,100.454,101.0,101.144,100.804,101.247,100.794,100.866,100.165,102.247,102.206,100.629
893.88,99.34,99.072,101.773,102.299,102.732,99.567,100.639,100.412,100.289,100.773,99.237,100.402,100.186,99.144,99.031,100.876,100.175,100.474
894.008,101.103,100.206,103.588,102.0,103.515,100.814,100.216,99.536,100.608,100.577,99.041,99.196,100.454,99.918,100.124,101.268,100.299,101.608
894.137,101.021,99.938,102.938,102.144,103.577,101.113,100.433,100.34,100.546,101.67,100.165,100.804,100.959,100.278,100.897,102.196,100.918,100.557
894.265,101.979,99.773,102.67,103.371,103.856,100.309,100.268,100.299,101.021,102.093,100.907,100.515,100.856,100.887,100.32,102.278,100.309,100.557
894.393,100.649,100.742,101.041,103.041,101.938,101.0,100.887,101.041,101.825,101.485,100.526,101.309,101.33,101.928,100.412,100.289,101.495,101.299
894.521,100.67,99.464,102.907,102.021,102.835,99.938,100.041,100.887,100.701,100.247,100.237,99.474,99.557,100.629,99.722,100.588,100.835,100.423
894.649,101.289,100.433,104.299,103.309,102.196,100.557,101.784,99.67,100.216,101.227,100.505,100.887,99.732,101.381,100.031,100.784,101.536,101.227
894.777,100.804,99.536,103.309,103.784,101.608,100.402,99.371,99.186,99.536,101.206,100.082,100.866,99.247,100.01,100.423,100.289,99.742,101.227
894.905,100.691,100.258,103.588,103.557,103.216,99.691,99.33,99.969,100.784,101.103,100.381,101.33,100.082,99.144,99.216,99.711,100.763,100.99
895.033,102.423,101.227,103.742,104.577,105.495,102.753,101.835,102.402,102.742,102.454,102.381,102.536,101.34,101.361,100.804,103.082,101.433,102.753
895.162,100.66,100.186,103.814,103.907,103.278,100.804,102.082,102.711,101.546,101.515,101.124,101.66,101.67,101.66,101.186,102.052,101.144,101.588
895.29,101.495,100.866,104.052,104.433,103.031,100.68,102.186,101.938,100.67,101.515,100.34,100.216,99.505,101.392,100.412,101.216,100.794,100.722
895.418,101.876,100.588,103.68,104.804,103.969,101.103,102.598,101.732,101.773,101.773,101.268,101.887,101.124,100.99,101.216,101.845,101.784,102.082
895.546,101.33,100.742,104.722,104.546,103.485,102.268,101.041,101.845,101.711,101.649,102.031,102.526,101.577,102.072,100.794,100.938,103.907,102.474
895.674,100.814,98.361,104.186,104.814,102.351,100.505,99.959,99.515,99.557,99.66,99.247,100.526,98.773,99.557,99.113,99.155,101.01,99.969
895.802,100.557,100.299,101.969,102.835,103.598,100.186,100.474,99.567,100.052,99.979,99.113,100.113,99.289,99.289,99.258,99.876,99.876,100.68
895.93,100.247,99.433,103.598,104.134,104.598,100.742,99.732,100.155,99.33,100.639,99.021,101.598,98.258,100.794,100.052,101.124,101.041,101.144
896.058,100.361,99.351,103.196,104.216,103.474,99.722,99.144,99.485,99.227,100.32,100.01,100.887,99.856,99.907,100.052,100.649,100.794,100.216
896.187,101.557,100.021,102.062,103.598,102.639,101.474,99.876,100.825,101.01,100.577,100.299,101.052,101.557,100.433,100.031,102.237,100.794,101.495
896.315,101.495,101.124,104.515,105.485,103.887,101.423,100.227,101.515,101.402,101.392,100.794,102.206,100.773,101.959,100.412,101.804,101.32,101.691
896.443,101.206,100.113,102.113,102.938,102.402,100.907,101.01,101.289,100.041,101.969,99.66,100.701,100.371,101.825,99.299,101.536,101.01,101.454
896.571,101.763,100.825,101.773,104.206,102.289,101.546,101.557,100.165,100.835,101.412,100.897,101.835,101.464,102.134,99.969,100.763,101.608,101.351
896.699,101.227,101.186,102.577,104.155,102.804,101.196,101.299,101.433,101.66,101.464,101.165,101.433,101.124,101.784,100.804,101.237,102.392,102.206
896.827,100.495,100.021,102.186,102.495,102.041,100.237,100.052,101.361,101.753,101.722,100.577,101.598,100.144,100.227,100.557,100.134,101.443,100.773
896.955,100.546,99.763,104.99,102.433,103.99,101.66,100.588,101.361,99.691,101.66,100.639,100.763,99.887,100.66,99.608,100.907,100.773,100.526
897.083,101.536,100.969,103.918,102.794,102.948,101.103,99.103,101.402,100.433,102.144,100.526,100.856,100.289,100.701,101.196,101.082,101.742,101.577
897.212,101.619,101.763,104.268,103.99,103.763,103.402,101.412,101.66,101.711,102.598,101.887,102.186,101.639,102.247,102.629,102.526,102.474,101.99
897.34,99.227,99.464,102.887,102.588,101.876,100.66,99.175,100.464,100.433,100.01,100.371,99.722,100.979,99.753,100.392,101.268,99.969,100.485
897.468,101.052,99.701,102.557,101.237,102.041,99.639,99.876,99.608,99.433,99.794,99.835,99.371,100.381,99.979,99.938,99.835,100.299,99.557
897.596,99.763,100.165,102.299,103.856,102.907,100.485,100.134,101.773,99.907,100.557,99.711,100.773,99.918,99.433,100.753,101.134,101.093,100.969
897.724,99.928,99.629,102.062,101.227,102.103,100.33,100.588,100.124,99.186,100.701,99.701,100.526,99.588,99.845,99.887,99.959,100.515,100.381
897.852,100.979,100.649,102.433,103.392,103.062,101.021,100.701,100.763,100.268,101.608,100.753,100.289,100.567,100.402,100.268,100.845,100.938,100.423
897.98,100.866,100.144,101.268,102.649,102.278,100.794,100.897,100.412,100.01,100.443,100.938,100.216,99.237,99.804,100.124,100.701,100.443,101.227
898.108,99.485,98.588,101.33,102.515,101.804,99.784,99.753,101.134,99.619,99.557,99.268,99.691,99.856,99.753,99.196,99.454,100.887,99.433
898.237,100.412,99.237,102.577,103.536,103.866,99.948,100.216,99.619,99.186,101.01,99.175,99.835,99.639,100.67,99.649,99.897,100.474,99.495
898.365,101.423,99.732,103.742,104.835,103.392,100.99,100.33,100.588,100.732,100.546,99.938,100.464,99.691,99.742,99.464,100.948,100.567,100.155
898.493,101.072,99.567,102.928,104.144,103.608,101.041,101.041,101.093,101.412,101.299,101.361,100.876,100.928,100.299,100.546,101.701,101.66,101.526
898.621,100.402,100.062,102.423,102.351,102.608,99.351,100.412,100.753,100.773,100.268,100.01,101.103,100.34,100.845,99.825,101.155,100.794,100.371
898.749,100.268,101.01,101.68,102.918,102.629,100.773,99.402,100.165,100.629,100.196,101.557,100.68,100.732,100.67,98.082,101.237,100.206,101.351
898.877,100.443,100.206,102.515,101.99,102.186,100.0,99.505,100.186,99.722,100.68,101.299,100.897,100.928,100.186,98.866,99.443,99.897,99.557
899.005,99.515,99.557,103.34,103.505,104.825,100.062,100.289,100.113,100.216,100.825,100.093,100.557,100.402,100.773,99.567,100.052,100.464,100.443
899.133,101.546,101.33,102.216,103.227,103.742,101.134,100.124,100.32,99.856,102.299,100.598,100.278,100.969,100.732,100.588,100.34,100.722,101.196
899.262,101.392,98.814,102.237,103.072,102.557,99.454,101.031,100.124,101.186,100.979,100.072,100.371,100.041,100.856,100.536,99.814,100.711,101.175
899.39,100.371,99.423,102.701,103.268,102.701,100.113,99.577,99.835,99.309,100.608,99.216,100.082,98.959,99.536,99.464,99.351,100.639,99.454
899.518,100.742,100.67,101.938,102.835,103.412,100.99,99.928,100.454,100.268,100.629,100.103,100.381,100.907,100.423,99.825,99.732,100.0,101.351
899.646,100.99,99.814,102.577,103.876,103.526,100.526,100.175,101.072,99.753,99.67,99.598,101.093,100.443,99.825,100.113,100.557,101.124,100.608
899.774,101.144,100.722,102.485,102.814,102.835,101.01,101.99,102.412,101.907,101.052,100.876,100.68,101.165,100.814,101.351,101.742,101.402,101.66
899.902,100.557,100.588,101.99,101.619,102.186,100.887,100.371,101.103,100.577,101.629,100.01,100.825,99.835,100.175,100.206,102.505,100.773,100.32
900.03,101.443,100.186,103.01,104.309,104.258,101.144,101.66,101.392,101.567,100.814,101.093,99.959,100.34,100.928,100.722,101.381,101.021,100.928
900.158,100.546,99.814,104.093,103.299,103.753,100.732,100.165,100.041,100.124,100.608,99.732,101.155,100.598,100.835,99.443,100.567,100.887,100.495
900.287,100.505,99.948,102.887,102.412,103.289,101.433,101.33,100.237,99.979,102.557,101.186,100.969,99.742,100.608,100.0,101.918,101.021,101.361
900.415,100.856,100.216,102.402,102.433,103.196,101.196,100.144,99.722,99.722,101.206,101.763,99.979,99.763,100.289,99.773,101.278,100.742,100.918
900.543,101.165,100.526,101.959,102.546,101.979,100.474,99.784,101.062,100.082,101.289,99.691,100.495,100.155,100.588,99.959,101.515,101.351,100.907
900.671,102.01,101.928,102.268,104.515,103.227,101.567,101.722,101.691,101.784,101.918,101.247,101.443,101.701,101.629,101.711,102.351,102.701,102.433
900.799,101.526,101.289,99.959,102.691,102.206,100.33,100.763,100.959,100.608,100.412,100.598,99.876,100.887,99.948,100.773,101.639,100.722,100.856
900.927,100.361,101.309,102.691,103.814,103.701,100.113,99.835,100.0,101.402,101.144,100.979,100.639,99.598,99.227,100.402,101.485,100.557,100.474
901.055,99.206,99.897,103.052,103.485,104.505,99.464,98.835,98.629,99.072,99.804,100.34,99.763,99.546,99.876,99.227,100.113,99.825,99.495
901.183,100.103,100.165,102.33,104.485,102.845,100.536,99.33,99.515,100.093,100.753,100.742,101.041,100.01,99.258,100.485,100.742,100.155,100.093
901.312,100.227,99.856,103.546,104.546,104.021,100.505,101.258,101.495,100.701,101.278,100.753,101.784,99.969,100.454,101.247,100.845,99.639,101.093
901.44,101.825,100.732,101.381,101.474,104.021,101.216,101.536,101.907,102.515,102.052,100.526,102.464,102.247,101.629,101.536,102.454,101.113,101.887
901.568,101.381,102.093,101.907,102.856,102.175,100.856,99.918,101.66,101.299,101.99,101.103,100.99,100.825,99.856,101.0,101.093,101.093,100.309
901.696,100.918,99.907,101.794,101.99,102.268,99.897,99.546,100.34,99.68,99.948,99.454,100.546,100.68,100.753,100.938,100.392,101.021,99.01
901.824,101.093,100.67,102.619,102.515,103.021,100.227,100.639,100.33,100.392,100.216,99.629,100.423,100.361,101.144,100.856,99.897,99.897,99.691
901.952,101.918,100.918,102.351,101.948,102.691,101.392,101.072,102.186,101.505,100.371,100.629,101.67,101.113,101.763,101.742,101.608,102.155,101.237
902.08,100.557,99.701,103.33,103.66,102.371,100.938,98.959,100.474,101.072,100.072,100.134,101.227,100.825,101.309,99.753,101.072,101.093,99.784
902.208,100.66,100.351,101.825,103.309,103.598,100.876,100.423,100.227,100.557,101.144,100.515,100.722,99.845,100.113,99.959,100.052,100.918,100.423
902.337,101.196,101.649,101.062,102.784,102.577,101.732,101.093,101.649,100.134,101.835,101.68,100.866,102.351,101.124,100.701,100.773,100.897,100.722
902.465,100.103,100.443,102.031,101.557,102.34,100.629,99.33,100.928,100.247,100.67,101.381,101.464,100.918,101.351,100.247,100.639,100.979,99.598
902.593,101.784,100.67,101.66,102.175,102.68,102.34,101.227,101.041,101.959,102.01,101.567,102.34,101.876,101.371,101.052,102.216,101.557,100.814
902.721,101.639,100.99,102.113,102.866,103.082,102.041,101.082,100.072,101.742,101.742,101.515,101.629,101.928,100.856,100.505,100.515,102.495,101.66
902.849,101.598,99.907,102.938,103.423,102.814,101.227,101.979,102.124,100.361,102.526,101.186,101.794,99.845,100.907,100.866,101.784,100.99,99.969
902.977,100.99,99.32,103.175,102.546,102.268,99.247,101.072,101.124,99.402,100.454,100.825,101.32,99.649,98.866,100.742,101.134,99.938,99.588
903.105,101.093,100.969,101.381,103.278,102.825,101.134,100.351,100.887,100.546,100.299,100.701,101.113,100.144,100.526,100.732,100.948,101.196,100.959
903.233,100.711,100.113,102.804,102.052,102.763,100.742,99.485,100.052,99.557,99.856,101.052,100.711,100.598,100.155,101.588,100.907,101.268,100.845
903.362,101.443,100.32,102.567,102.722,103.165,100.753,101.278,101.66,101.464,101.433,102.031,101.773,101.876,100.876,101.495,102.031,102.361,101.979
903.49,99.835,99.299,102.443,101.629,102.144,100.371,98.876,99.464,99.258,101.072,99.804,100.175,99.247,98.227,99.722,100.629,100.753,99.371
903.618,100.804,100.072,100.948,101.722,99.876,99.268,99.753,100.062,100.474,100.247,99.598,100.113,99.32,99.753,101.196,99.608,100.062,100.196
903.746,100.155,100.268,101.804,100.722,102.825,100.753,100.32,100.495,99.392,100.351,99.546,100.351,99.649,100.124,100.34,100.804,100.701,99.918
903.874,101.433,100.113,103.01,103.588,104.062,99.969,100.423,101.639,100.784,101.392,101.216,101.68,101.361,100.175,101.01,101.918,100.701,101.134
904.002,102.485,101.134,104.526,105.113,104.866,101.928,101.835,102.01,101.557,101.887,100.938,101.856,102.464,101.392,101.588,102.443,101.113,100.928
904.13,101.371,100.371,104.443,104.794,104.206,101.464,100.392,100.186,100.227,100.887,102.021,101.515,100.928,101.392,100.691,100.474,100.742,101.144
904.258,101.175,100.763,103.608,103.392,103.546,100.639,99.124,100.588,99.227,100.454,100.247,100.608,100.464,99.093,99.732,100.474,100.144,99.897
904.387,100.309,101.722,104.474,103.247,103.928,100.918,100.299,100.299,100.557,101.072,100.99,101.34,100.495,101.021,100.34,100.505,100.639,101.134
904.515,101.732,100.649,103.464,102.0,103.443,100.278,100.309,100.505,99.897,100.175,101.103,100.093,101.34,99.773,99.701,102.072,100.093,100.134
904.643,100.918,100.825,102.918,102.34,102.289,102.186,100.887,101.041,101.165,102.072,102.031,101.67,101.031,100.113,101.031,102.072,101.309,102.072
904.771,101.845,100.969,102.361,102.928,102.351,102.031,101.402,102.021,100.33,101.309,101.835,100.825,101.237,101.505,100.67,101.608,100.918,101.021
904.899,99.938,100.237,104.0,103.216,102.938,100.711,101.113,100.67,99.443,100.351,100.443,100.082,100.01,100.567,99.227,101.32,100.959,100.155
905.027,100.907,99.464,101.928,103.691,101.794,100.619,101.33,100.732,99.299,101.093,100.691,100.175,100.33,100.495,99.351,99.773,101.093,100.495
905.155,100.113,98.948,102.423,102.763,101.639,100.134,100.773,100.577,98.794,98.711,99.495,98.711,99.711,99.309,98.577,99.67,99.546,100.268
905.283,101.186,100.206,102.536,102.619,102.402,101.742,100.186,100.639,99.814,100.598,99.639,99.959,100.825,100.268,99.351,100.608,101.155,99.505
905.412,101.856,99.948,103.701,103.515,103.938,100.691,99.474,99.866,101.526,100.433,100.175,101.381,100.515,100.093,99.67,99.351,100.897,100.196
905.54,101.021,99.773,102.515,101.33,101.845,101.113,100.897,99.722,99.608,100.113,100.443,100.052,100.278,101.155,99.67,99.876,101.34,100.247
905.668,100.67,99.897,103.289,101.959,102.268,100.454,98.887,98.876,97.526,101.113,100.381,99.474,99.289,99.619,98.938,100.247,99.309,99.948
905.796,98.722,100.773,103.546,102.247,101.567,99.742,98.948,99.732,99.33,99.113,99.474,99.68,98.505,98.701,98.299,99.454,100.01,99.062
905.924,101.32,100.402,101.887,102.505,102.866,100.33,100.938,100.711,100.196,100.794,100.619,101.237,100.505,100.515,100.206,99.773,100.722,100.041
906.052,101.113,101.124,100.918,102.546,101.526,102.227,100.351,102.423,101.062,100.155,100.711,101.588,100.742,100.34,99.99,100.175,101.887,100.763
906.18,101.454,100.588,102.959,103.144,103.031,100.918,100.216,101.103,100.33,101.186,100.835,101.495,101.33,101.113,100.289,101.887,102.32,100.577
906.308,99.814,99.825,101.99,102.897,102.711,100.093,99.948,99.041,100.134,98.876,99.155,100.134,98.649,99.536,98.979,99.464,99.34,99.247
906.437,99.237,98.495,101.165,101.639,101.485,99.01,98.938,98.278,98.629,99.505,98.381,99.608,98.546,99.021,97.825,99.227,99.423,99.577
906.565,101.299,100.227,101.247,102.546,103.196,100.918,100.165,100.34,100.0,99.918,99.33,100.598,100.598,100.062,100.619,101.515,100.32,100.887
906.693,101.32,100.691,102.722,103.031,101.845,99.392,100.165,100.495,101.175,100.845,100.052,101.412,100.289,100.361,99.165,101.495,101.062,100.784
906.821,99.732,99.165,104.082,103.041,103.0,99.66,98.309,97.567,98.928,98.845,98.979,99.227,98.866,97.825,98.629,99.423,97.979,98.567
906.949,100.866,100.443,103.608,103.134,102.907,100.464,99.938,99.66,100.021,100.371,101.041,100.691,99.495,99.299,99.309,100.268,99.464,99.062
907.077,100.608,100.082,101.99,100.691,101.485,100.216,100.278,98.897,99.856,99.845,99.969,99.402,99.474,100.175,99.402,100.103,101.01,99.979
907.205,102.381,101.216,101.309,102.124,101.268,102.299,102.474,102.33,100.66,100.577,101.103,101.619,101.247,100.845,101.856,100.866,102.412,101.423
907.333,100.649,100.082,101.206,102.247,101.206,99.907,100.546,100.175,100.155,100.711,100.186,99.825,100.175,100.093,99.876,101.052,100.536,100.68
907.462,101.845,102.216,103.763,103.392,102.969,101.876,101.536,101.948,100.907,100.784,101.196,101.577,100.814,102.784,101.485,102.412,101.247,102.206
907.59,101.505,100.247,101.99,101.247,101.134,100.515,101.608,100.691,100.918,101.443,101.196,102.113,100.784,100.794,101.577,101.887,101.608,101.175
907.718,101.32,99.351,101.804,101.67,101.33,100.155,99.082,99.412,99.959,99.732,100.021,100.289,100.0,99.814,100.186,100.392,100.588,99.454
907.846,101.165,101.464,101.515,102.227,102.639,100.309,101.309,100.062,100.629,101.474,100.557,100.454,100.649,99.474,99.546,101.608,100.99,100.041
907.974,102.021,101.412,100.979,102.124,102.443,102.371,102.495,101.423,100.588,101.67,101.237,101.546,101.732,101.196,101.948,101.052,100.887,101.66
908.102,100.784,99.433,102.928,102.299,101.485,100.742,100.68,100.773,100.155,101.144,100.031,101.825,100.742,100.918,100.67,101.381,100.32,102.258
908.23,100.144,99.062,101.289,101.701,100.67,99.763,98.536,99.278,100.237,100.062,99.144,100.526,100.01,99.361,99.402,100.072,99.691,99.588
908.358,100.732,99.577,101.052,100.237,100.443,99.186,98.876,99.536,99.959,99.134,99.134,99.835,99.278,99.495,98.742,99.969,99.66,99.835
908.487,99.144,99.649,102.402,100.66,100.32,99.175,99.567,100.134,100.588,98.526,99.423,99.701,99.557,100.227,98.856,99.887,100.351,100.196
908.615,101.175,101.206,103.216,102.134,101.907,100.536,101.062,100.557,100.33,100.124,100.01,101.371,101.093,100.258,100.206,101.227,102.412,100.722
908.743,100.639,100.062,102.649,102.784,101.701,101.278,100.443,100.206,101.247,100.371,99.784,100.206,99.804,100.412,100.155,101.113,100.247,100.289
908.871,101.67,101.804,102.814,102.557,103.144,101.175,101.928,102.01,100.969,101.072,102.041,101.691,101.649,99.876,101.206,101.691,101.794,100.66
908.999,100.68,101.536,100.598,102.124,102.619,98.99,100.474,100.99,99.495,99.938,100.392,99.546,99.258,99.526,99.412,100.443,101.072,100.206
909.127,100.361,101.082,101.289,102.124,101.196,99.639,99.639,99.237,99.546,100.155,100.619,100.031,99.381,99.577,100.876,99.144,100.433,100.144
