lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
748.33,128.103,97.711,252.536,236.732,185.567,173.237,181.711,172.454,146.928,149.814,172.278,172.247,173.897,188.474,194.794,204.784,162.814,165.485
748.458,132.443,98.948,255.0,235.268,188.021,177.082,183.969,174.887,149.237,151.711,172.598,173.216,175.753,193.784,196.237,203.041,165.093,170.887
748.587,130.175,97.577,248.763,236.01,190.041,172.031,183.639,174.289,146.794,149.619,173.021,173.062,172.629,189.515,196.701,203.928,165.515,166.33
748.715,126.835,98.258,255.206,235.567,190.041,170.289,181.969,167.701,144.268,148.041,170.701,168.897,173.794,185.206,191.412,199.639,161.567,165.732
748.843,128.773,98.959,250.845,230.557,187.567,169.485,184.124,173.402,146.402,149.515,171.959,171.567,171.155,189.258,192.093,205.134,164.814,166.66
748.971,128.711,98.0,251.649,232.227,186.062,170.536,180.907,171.175,144.175,148.144,172.299,171.268,172.082,188.433,191.464,201.0,163.433,169.052
749.099,129.753,98.227,252.464,233.443,186.33,172.495,181.216,171.278,146.165,150.258,171.526,174.113,171.485,186.897,193.588,201.485,162.722,168.423
749.227,126.619,97.784,252.134,238.495,189.505,169.753,180.082,169.701,144.443,148.67,170.371,168.216,168.969,187.32,190.835,200.794,162.443,164.897
749.355,128.34,96.742,246.701,231.804,184.969,171.082,181.155,170.454,145.309,147.289,169.794,169.876,172.134,183.34,189.299,200.876,159.732,165.186
749.483,125.794,98.773,244.979,231.742,183.856,168.979,180.505,172.928,145.062,147.608,169.763,168.526,172.33,186.763,189.742,198.196,161.67,163.691
749.612,126.237,97.763,248.742,229.134,185.804,166.619,178.237,168.639,143.134,146.845,165.814,168.196,168.464,183.639,189.062,200.237,161.639,161.99
749.74,125.557,96.979,247.082,232.464,183.907,169.072,180.34,168.175,138.113,147.495,163.052,168.969,167.485,183.216,186.351,201.546,156.175,163.536
749.868,126.155,98.01,245.68,231.32,184.258,167.948,178.433,169.371,144.278,146.753,167.794,168.402,170.041,186.278,188.103,198.474,159.588,165.66
749.996,127.309,97.876,248.381,231.567,183.392,165.608,176.742,166.835,141.526,146.67,166.825,165.897,167.247,184.68,188.237,196.897,159.124,163.835
750.124,127.268,99.227,249.68,234.753,183.67,165.33,179.216,165.433,144.99,147.299,167.505,168.237,166.206,183.763,188.216,199.536,160.165,162.227
750.252,128.34,98.691,244.041,228.021,185.742,168.052,177.619,169.567,141.268,146.526,167.258,167.66,165.567,183.34,188.454,197.526,161.464,162.608
750.38,126.206,98.072,245.845,226.845,179.608,165.979,180.062,168.773,143.371,146.66,167.196,165.598,167.206,182.804,185.928,199.907,161.711,160.907
750.508,127.093,98.856,247.567,229.557,184.711,167.031,178.361,166.784,142.526,148.773,168.268,169.155,171.041,186.938,185.577,197.031,159.33,162.423
750.637,125.361,98.309,244.01,226.598,181.381,161.99,172.732,164.515,142.784,145.165,164.948,164.629,165.237,181.753,189.155,197.01,157.103,161.495
750.765,125.639,97.918,242.412,229.268,180.206,166.629,175.907,167.093,144.423,145.856,167.588,168.124,165.948,185.32,187.175,197.082,159.134,163.773
750.893,125.351,98.402,242.515,227.639,183.701,165.515,177.289,167.856,145.206,146.33,166.247,166.907,168.021,180.866,184.557,199.948,161.876,162.443
751.021,124.33,97.289,239.474,224.938,178.979,163.495,174.835,164.33,139.814,143.814,164.454,167.979,165.722,178.876,184.464,194.134,156.897,160.144
751.149,127.691,97.454,235.619,223.68,180.588,164.979,172.443,167.082,141.835,143.773,167.021,167.742,166.34,182.753,186.186,197.608,159.34,161.876
751.277,126.969,97.619,240.918,227.557,180.608,165.072,171.0,164.278,140.742,145.031,165.0,166.742,164.268,181.474,184.247,196.588,158.289,159.474
751.405,126.938,97.691,234.99,222.392,175.361,166.649,176.443,166.691,144.588,144.237,167.443,166.856,168.144,180.546,185.351,195.649,163.753,160.784
751.533,125.722,98.505,235.68,223.32,182.371,161.619,171.464,164.031,141.928,146.691,167.577,166.309,165.732,180.423,185.619,193.546,159.526,160.649
751.662,128.948,98.887,234.701,222.371,178.402,166.784,177.948,169.175,145.619,149.495,170.258,170.835,171.464,185.969,188.722,201.536,164.526,162.938
751.79,127.412,98.732,232.557,220.773,179.66,160.866,173.289,166.959,144.887,145.155,164.67,165.289,168.361,181.505,184.897,196.124,157.66,159.258
751.918,128.124,100.041,233.175,222.577,176.639,162.948,176.907,169.845,142.598,146.474,167.938,168.433,167.515,181.227,184.629,198.165,159.443,162.124
752.046,125.206,98.103,231.041,222.722,177.918,161.546,174.072,166.206,139.918,143.454,161.701,164.031,164.01,177.515,182.804,193.701,159.062,158.784
752.174,124.289,98.515,232.216,217.557,174.402,158.928,170.505,162.134,142.351,141.639,162.0,164.072,164.361,176.722,182.68,193.351,154.567,158.33
752.302,125.464,98.454,232.072,223.299,180.32,161.866,175.784,163.052,139.505,143.907,162.34,162.68,163.814,176.577,182.216,196.608,155.66,159.32
752.43,124.443,98.876,232.237,219.948,176.155,159.443,171.546,163.68,138.856,142.124,162.66,163.495,164.33,178.536,181.021,190.825,157.918,160.103
752.558,123.66,99.165,228.856,218.918,175.887,160.691,170.464,162.433,140.691,141.557,162.072,161.907,161.99,175.062,178.928,195.216,156.247,159.186
752.687,124.165,98.165,228.691,216.021,173.557,159.773,169.392,161.938,137.536,141.835,159.495,158.804,160.629,174.052,180.577,193.794,153.732,154.464
752.815,123.588,97.351,233.021,219.825,174.361,160.515,170.227,163.763,142.299,142.948,162.278,161.928,162.392,177.062,180.897,191.309,156.619,160.918
752.943,123.392,99.845,226.732,219.165,173.938,158.351,171.216,163.33,139.732,142.557,163.052,164.165,160.443,177.237,177.268,192.546,156.464,155.134
753.071,123.722,98.216,224.33,215.227,173.577,158.351,171.082,163.526,139.474,141.196,158.381,161.361,161.433,174.206,176.938,191.928,153.722,156.66
753.199,124.784,98.186,224.763,214.897,173.041,159.763,167.072,163.062,137.629,140.34,162.052,163.34,163.876,174.784,179.124,189.948,154.577,158.289
753.327,122.99,98.237,231.392,217.423,176.639,157.814,166.536,161.691,138.103,141.639,159.093,160.299,161.175,174.309,178.66,189.052,155.258,154.649
753.455,122.0,97.577,223.825,217.082,175.041,155.629,166.866,161.722,137.753,141.309,158.649,158.526,158.351,171.515,176.66,188.082,154.34,154.299
753.583,122.124,98.351,224.186,214.887,172.474,156.701,166.299,158.866,137.144,139.402,160.01,159.608,159.021,171.577,176.495,189.825,155.165,153.753
753.712,122.876,97.876,220.299,212.825,167.577,156.701,166.598,163.196,137.711,140.01,161.021,158.237,160.01,173.918,177.608,190.907,154.794,157.062
753.84,122.289,97.711,223.691,216.299,172.732,155.464,164.309,160.495,137.351,139.567,158.722,159.577,154.474,170.598,176.526,187.763,152.701,153.598
753.968,124.371,97.742,222.68,216.515,172.505,158.814,169.598,161.309,136.485,141.835,161.577,161.897,159.753,175.845,180.082,191.773,155.598,155.753
754.096,121.804,95.763,219.196,211.845,173.247,152.392,165.351,158.577,135.495,137.464,156.093,156.897,156.278,170.155,172.381,184.825,149.155,154.0
754.224,123.124,97.876,221.0,208.258,169.392,152.887,165.113,160.268,137.907,140.32,156.722,157.052,157.639,174.33,176.856,189.959,153.629,155.505
754.352,121.299,97.567,219.268,211.474,171.32,152.907,162.031,157.351,134.515,138.433,155.722,157.33,158.165,169.835,171.464,185.227,152.629,150.938
754.48,123.32,98.371,220.979,211.897,167.959,153.773,163.876,159.526,136.722,139.907,155.897,156.691,158.34,169.464,176.247,187.371,154.608,151.402
754.608,123.701,99.155,215.216,209.093,166.34,155.371,163.722,159.041,133.691,139.247,156.948,156.371,158.588,171.247,173.68,189.938,151.773,152.557
754.737,121.567,97.928,219.619,209.866,164.68,150.34,161.227,157.505,135.041,137.072,153.784,154.227,156.247,167.227,169.505,184.165,147.918,153.32
754.865,122.742,98.598,218.835,209.825,172.526,154.237,164.041,157.227,138.082,138.567,158.433,154.711,155.918,171.351,173.423,185.021,151.918,153.773
754.993,120.794,99.856,216.918,207.082,168.763,153.021,163.186,158.258,136.206,138.649,155.804,155.433,156.072,168.278,171.928,184.701,150.66,154.639
755.121,123.381,97.155,214.433,208.134,166.804,150.711,163.155,156.237,133.948,138.423,155.515,156.165,153.443,169.412,171.866,185.959,150.732,151.32
755.249,123.299,97.99,213.32,206.443,165.278,149.979,159.979,155.237,134.093,135.99,153.825,153.196,153.309,167.072,173.124,183.938,148.186,150.021
755.377,120.299,96.99,212.608,205.165,169.206,149.402,158.546,154.082,134.124,135.227,152.515,150.969,155.103,165.031,169.443,182.031,148.928,150.186
755.505,122.278,98.371,209.804,203.062,163.928,150.454,163.01,155.041,135.619,136.216,156.732,154.825,153.546,166.082,170.825,185.773,151.392,151.247
755.633,121.031,98.608,211.082,207.722,166.093,150.845,161.443,155.887,135.629,137.124,155.856,156.959,154.412,167.093,170.722,186.052,149.649,152.897
755.762,120.0,97.588,206.113,202.835,166.68,147.722,157.443,153.546,133.814,135.361,150.732,152.309,151.876,166.433,168.278,182.371,147.485,148.351
755.89,122.856,97.258,210.639,200.052,165.835,150.052,160.588,154.423,136.505,136.454,153.67,155.124,153.732,168.784,172.907,183.206,149.567,152.144
756.018,121.134,98.01,210.144,206.794,166.887,149.639,157.804,152.814,132.691,136.103,153.361,152.0,151.526,164.711,170.464,179.124,148.258,148.722
756.146,121.423,98.876,209.144,199.938,163.897,148.113,158.918,155.835,133.433,134.876,151.381,153.196,151.876,164.742,167.34,183.093,149.948,150.299
756.274,121.67,99.165,206.454,199.948,162.031,147.165,158.165,155.196,132.33,134.68,152.072,153.825,154.619,164.742,169.577,180.433,146.103,149.938
756.402,120.34,99.227,208.546,203.938,167.876,148.588,160.536,151.371,134.577,135.907,152.99,153.485,152.588,162.773,169.505,184.072,150.216,147.742
756.53,120.629,97.567,209.072,203.464,165.66,148.258,157.619,151.278,133.237,137.206,151.33,151.33,152.804,161.144,167.68,181.99,149.031,147.289
756.658,120.144,99.155,203.227,196.567,161.237,147.845,158.144,154.567,132.289,134.835,150.454,151.814,151.052,166.206,168.216,180.515,147.247,149.742
756.787,119.124,97.381,204.01,198.485,162.505,148.351,155.608,151.526,131.959,132.845,150.01,151.093,151.031,158.144,165.907,180.701,146.144,145.938
756.915,118.567,95.928,201.268,196.227,160.474,145.381,152.701,150.237,130.887,131.959,148.99,147.608,150.804,162.505,165.041,179.577,145.196,144.68
757.043,119.938,97.773,200.093,194.485,159.113,145.928,154.041,154.32,132.278,133.794,150.515,148.196,149.0,160.691,162.701,177.588,145.794,145.412
757.171,120.918,98.845,205.113,195.763,162.845,147.196,156.557,153.536,131.175,134.907,150.381,151.196,151.0,160.268,166.103,176.876,144.639,147.567
757.299,118.021,97.722,201.866,198.67,160.804,145.588,156.701,152.68,131.835,130.825,151.598,148.887,148.557,158.938,158.969,178.309,144.619,145.588
757.427,120.072,98.649,198.072,194.278,157.588,145.876,155.33,149.845,130.959,133.701,148.691,149.103,147.381,160.99,162.907,175.856,146.103,144.907
757.555,119.464,97.68,201.093,194.309,156.227,144.959,153.33,146.402,128.495,131.443,149.227,148.062,148.144,157.918,162.515,176.175,144.825,145.732
757.683,119.32,99.186,202.99,192.144,160.155,146.495,154.216,149.876,132.711,132.649,148.557,149.649,147.567,159.485,163.216,177.299,147.144,147.361
757.812,120.526,98.093,198.34,197.165,163.804,144.412,153.67,149.103,131.598,133.464,149.979,150.866,148.845,160.959,163.381,177.814,146.443,144.155
757.94,117.608,99.052,196.103,191.351,157.969,144.742,154.103,152.474,131.928,133.113,149.474,151.32,147.68,158.443,166.247,175.309,145.938,145.412
758.068,120.66,99.381,197.546,195.629,156.979,145.082,152.691,149.649,130.433,130.66,147.938,148.948,149.32,160.021,164.577,176.588,146.216,144.742
758.196,119.588,98.825,197.619,195.268,160.031,140.577,152.835,151.639,133.598,130.505,149.041,148.804,148.186,159.103,165.144,175.289,145.361,146.814
758.324,120.289,99.423,198.546,195.742,160.227,142.691,152.309,148.68,130.691,132.526,149.464,148.485,148.897,157.794,164.175,174.948,145.959,142.887
758.452,116.948,98.835,192.67,192.371,157.588,140.784,150.649,148.464,129.515,132.206,147.268,146.082,142.722,157.175,161.608,174.34,142.887,145.866
758.58,115.433,96.649,195.742,188.34,157.485,140.392,150.969,147.186,127.247,132.186,145.876,142.835,144.701,155.021,160.608,171.299,140.32,141.34
758.708,121.144,98.351,195.804,190.402,155.639,142.258,153.361,149.186,131.093,132.897,147.216,148.33,148.794,157.784,163.124,175.969,145.052,146.01
758.837,116.794,97.804,193.598,187.825,159.515,143.763,152.649,148.773,129.907,130.536,149.495,147.33,146.144,156.031,160.515,171.722,143.99,143.371
758.965,118.134,98.918,192.68,192.34,156.485,141.753,150.773,145.082,129.258,129.959,144.351,146.515,147.052,155.588,158.691,172.165,142.371,142.206
759.093,119.299,98.216,197.588,189.907,157.268,140.577,151.052,146.897,128.144,129.268,145.495,147.66,145.175,155.753,157.959,170.928,141.753,141.021
759.221,119.062,98.99,192.052,187.649,155.093,139.67,150.67,150.577,131.639,133.082,147.247,145.856,146.691,157.495,162.186,173.866,143.505,145.701
759.349,117.474,98.464,195.01,187.33,155.309,141.237,149.711,146.124,127.526,131.062,145.021,146.196,146.732,152.485,157.34,169.299,141.32,142.969
759.477,117.052,99.412,190.454,191.866,154.948,142.093,151.763,150.155,127.103,130.814,147.206,145.866,145.412,156.299,159.876,172.835,142.134,144.371
759.605,118.01,97.124,188.371,185.608,153.299,140.165,149.155,145.804,128.918,128.247,142.639,145.258,142.99,153.299,159.66,168.515,140.412,140.876
759.733,118.598,98.763,196.825,191.186,159.959,140.938,151.938,152.144,127.629,131.722,148.072,145.052,147.381,156.454,160.34,170.897,142.216,142.536
759.862,117.629,99.082,188.278,187.237,153.062,142.052,151.392,148.979,129.66,128.392,147.381,146.423,145.0,155.412,160.825,169.299,143.113,143.99
759.99,117.454,97.938,185.124,185.515,151.505,138.0,150.794,144.866,127.814,129.608,143.959,142.753,142.165,153.062,155.722,166.402,139.113,139.402
760.118,116.0,98.01,186.67,183.278,153.165,137.557,146.062,144.639,127.814,129.093,145.505,143.041,142.371,152.32,158.433,168.907,139.175,142.072
760.246,115.134,98.773,185.402,186.113,153.021,139.124,146.031,144.175,125.68,128.505,144.124,143.598,142.155,150.608,155.33,166.608,136.299,139.629
760.374,116.742,99.433,189.464,185.701,153.062,137.588,145.887,144.619,127.794,130.464,144.546,142.464,143.299,151.742,155.773,169.155,139.021,140.299
760.502,114.309,99.155,184.351,183.876,152.299,135.722,145.443,144.402,126.722,127.897,140.794,142.0,140.99,153.072,155.113,168.33,139.082,138.804
760.63,115.155,98.753,184.577,179.969,151.464,138.32,146.485,144.278,126.227,128.701,143.639,142.412,141.371,151.402,155.041,166.711,141.278,139.598
760.758,117.268,98.351,187.113,183.33,151.773,137.732,144.856,145.093,127.959,129.32,142.938,145.268,142.093,153.124,155.629,168.124,140.258,139.722
760.887,116.062,97.711,184.082,184.515,148.794,136.66,143.701,141.67,125.691,126.454,141.454,141.021,139.495,147.113,152.99,164.845,138.825,139.0
761.015,114.309,96.763,185.175,181.567,151.701,136.433,144.753,142.216,125.309,128.526,143.155,141.742,140.969,148.938,153.845,163.948,139.474,137.804
761.143,116.361,98.443,184.557,183.392,151.866,135.763,146.0,141.608,126.33,125.99,140.876,142.784,141.381,149.443,155.505,165.845,138.629,139.082
761.271,115.144,97.639,186.67,182.722,149.918,136.825,143.711,143.773,124.969,128.093,139.897,140.412,139.505,150.021,154.299,165.0,137.124,138.485
761.399,116.67,97.856,183.804,184.299,149.423,135.124,141.495,140.928,126.062,126.969,140.742,140.825,140.814,149.804,153.907,165.206,138.825,140.515
761.527,117.247,99.577,182.804,182.99,151.237,137.031,145.021,144.979,129.402,129.804,142.495,143.309,143.072,152.938,153.969,168.577,139.99,139.598
761.655,115.794,98.423,180.082,179.567,150.577,135.433,143.526,139.402,124.093,124.856,140.969,140.124,140.165,148.062,151.052,164.031,136.577,138.567
761.783,116.907,98.649,180.969,178.041,148.443,136.577,143.825,143.979,127.629,126.794,142.072,140.134,141.186,150.186,153.196,161.835,137.928,139.485
761.912,115.784,99.289,179.392,178.34,149.196,135.082,143.021,140.392,125.062,126.124,141.629,138.969,141.443,148.557,153.464,164.371,137.247,140.361
762.04,116.062,98.639,179.546,182.031,149.557,135.443,141.175,142.237,125.062,126.196,138.887,140.082,139.763,148.784,153.289,164.144,136.134,138.763
762.168,115.598,99.227,179.567,177.536,148.124,135.309,144.742,141.526,125.763,126.763,138.722,138.196,139.175,148.825,151.186,163.299,136.608,137.505
762.296,113.959,98.773,178.268,178.526,151.34,135.278,142.763,139.722,124.649,123.515,139.639,138.67,138.454,147.103,149.742,161.825,136.784,135.608
762.424,116.237,99.031,182.454,180.351,150.0,133.371,142.072,139.866,126.67,126.887,138.835,139.412,139.66,147.258,147.639,164.526,137.598,137.0
762.552,114.887,97.866,177.237,176.546,147.402,133.454,141.505,141.557,122.948,123.887,138.134,138.794,137.722,144.433,151.515,163.093,134.443,137.237
762.68,112.753,97.216,174.691,176.392,143.072,132.196,140.577,138.155,123.299,123.371,137.402,139.01,135.608,145.567,149.856,159.32,134.784,135.969
762.808,114.175,98.031,177.402,179.722,151.99,131.928,141.938,141.536,124.536,124.423,138.371,137.763,139.186,146.351,150.144,158.979,137.268,136.835
762.937,115.33,98.01,180.515,176.722,145.103,133.052,139.876,140.0,124.866,123.546,138.66,136.835,135.175,144.701,148.969,159.072,135.454,134.474
763.065,112.959,98.093,171.959,169.258,144.588,131.67,138.907,138.701,122.711,124.402,137.134,136.515,136.32,143.567,148.371,158.052,135.557,136.845
763.193,114.485,99.289,178.907,174.629,146.062,134.773,142.309,138.897,125.67,125.289,140.577,139.515,139.66,146.68,152.268,163.691,137.258,136.062
763.321,115.33,98.938,170.495,170.144,144.186,134.32,139.938,138.052,123.866,126.258,138.021,136.639,137.928,145.392,148.227,158.485,136.247,136.227
763.449,113.979,97.639,172.66,173.454,145.897,131.361,140.412,138.99,123.093,123.536,138.959,138.773,135.557,143.258,149.072,159.825,135.536,133.113
763.577,112.918,97.959,171.196,173.134,143.825,128.969,137.34,134.495,120.505,122.34,135.052,135.021,134.175,140.093,146.155,155.959,133.443,131.691
