lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
880.812,98.402,99.928,100.175,101.856,100.907,99.979,98.526,99.856,99.753,99.784,99.392,99.072,98.969,99.186,98.227,100.165,99.907,101.258
880.94,97.371,99.072,101.0,100.052,100.402,98.763,99.031,98.598,99.247,100.536,98.196,98.722,97.598,97.258,98.598,99.299,98.567,99.619
881.068,98.608,99.381,100.093,101.433,100.969,98.866,98.557,99.546,100.062,100.474,98.825,99.299,99.443,99.113,98.227,100.289,100.598,101.67
881.196,98.01,99.093,99.165,99.804,101.557,99.33,98.258,99.309,99.959,100.175,99.175,99.412,98.845,98.608,100.371,100.134,100.0,101.907
881.324,99.227,100.784,100.33,100.948,102.237,98.876,99.742,99.041,99.897,100.309,99.443,98.495,100.247,99.598,99.577,99.67,99.907,99.928
881.452,98.577,99.227,101.237,100.907,101.907,99.021,98.753,99.082,100.103,101.289,99.351,98.433,98.825,98.443,100.0,99.773,100.32,100.144
881.58,99.546,98.773,100.577,101.897,101.144,98.495,100.01,99.381,99.454,100.856,98.361,97.773,98.959,98.546,99.402,100.351,100.134,100.258
881.708,99.412,99.155,100.351,101.309,101.289,98.072,99.031,98.969,98.567,100.773,99.732,97.423,98.454,99.082,98.814,99.742,99.619,100.876
881.837,98.907,99.247,100.505,100.619,101.113,100.052,99.402,99.598,99.32,101.474,98.67,98.825,98.794,100.351,99.351,100.113,99.959,102.01
881.965,97.412,98.546,99.371,99.588,101.608,98.309,98.608,98.351,99.062,100.464,98.526,97.237,99.371,98.124,97.794,98.876,98.66,99.639
882.093,98.082,98.711,100.381,101.794,101.103,98.289,99.113,99.598,99.711,100.165,97.629,99.33,99.485,98.732,97.866,99.392,99.515,100.495
882.221,98.948,100.268,99.742,100.299,100.876,98.794,99.34,99.402,99.598,99.649,97.814,98.598,98.701,98.412,99.433,98.515,99.588,101.619
882.349,97.289,98.01,99.082,99.557,99.67,98.093,97.959,98.485,99.247,99.485,97.722,97.887,97.928,98.804,98.186,98.629,99.897,99.959
882.477,100.577,99.495,100.392,100.948,102.01,99.649,98.32,99.629,99.649,101.433,99.711,98.464,98.918,99.134,98.742,100.371,100.113,101.485
882.605,100.144,99.412,100.907,101.34,102.206,100.34,99.814,100.928,100.443,101.526,100.309,98.588,100.876,99.99,100.99,101.216,100.32,100.268
882.733,98.67,100.021,98.825,99.072,99.546,98.918,98.577,99.062,98.67,99.897,98.629,99.227,100.134,99.392,99.01,100.361,99.144,100.753
882.862,100.103,99.887,100.907,101.577,101.546,100.113,100.113,100.309,99.495,100.464,99.567,99.866,99.845,100.227,99.856,101.289,100.392,100.649
882.99,98.505,99.897,103.144,103.289,102.969,98.918,98.608,99.299,98.814,100.227,98.608,98.649,98.629,98.309,99.454,99.289,99.392,99.371
883.118,100.278,100.825,102.371,101.649,101.546,100.124,98.794,100.093,99.763,100.928,100.505,100.268,99.557,100.381,99.691,100.412,101.124,101.948
883.246,98.722,99.134,101.124,101.557,101.082,99.402,98.639,99.814,99.567,100.402,99.124,98.784,98.711,100.33,98.825,98.485,100.216,100.649
883.374,99.351,98.959,99.979,102.155,100.691,100.103,99.175,98.814,100.32,101.392,100.753,100.165,100.113,99.598,99.969,99.649,100.68,101.258
883.502,98.598,98.773,100.619,101.144,100.629,98.835,98.423,98.546,98.052,100.289,98.515,98.289,98.515,98.784,97.835,98.423,98.33,99.701
883.63,100.227,100.897,100.144,100.938,100.052,101.072,100.495,101.041,101.33,101.845,100.773,100.072,101.062,100.237,99.897,101.577,100.629,101.0
883.758,100.072,100.567,99.608,100.557,100.216,99.701,99.381,100.258,100.134,101.144,99.495,100.237,98.887,100.619,100.041,101.093,100.175,101.268
883.887,98.608,99.361,99.567,101.155,100.536,98.938,99.588,99.918,99.216,100.536,99.196,98.113,99.433,99.041,99.691,99.289,99.216,100.99
884.015,100.0,100.072,100.113,100.649,100.32,100.021,99.34,99.835,100.887,101.825,99.309,99.278,100.784,99.515,100.495,100.33,101.639,100.392
884.143,99.423,99.68,101.32,102.876,102.979,99.371,99.423,100.082,100.371,101.062,99.722,99.32,99.825,99.969,100.258,100.082,100.557,101.227
884.271,100.041,100.124,99.897,100.845,101.32,100.206,100.309,99.67,99.897,101.237,99.814,99.371,100.247,99.608,99.928,100.278,99.155,100.464
884.399,99.175,98.763,99.526,101.722,101.433,99.155,100.021,99.753,99.619,100.577,99.577,98.062,98.124,99.289,100.722,99.825,98.567,100.412
884.527,98.742,99.021,99.093,100.247,100.186,99.34,98.722,98.876,99.299,101.371,98.948,99.278,98.371,100.103,99.351,99.711,99.495,100.412
884.655,99.32,99.144,100.856,100.691,101.062,99.794,99.546,99.278,100.33,100.433,99.577,99.247,99.412,99.289,99.629,99.103,100.186,101.32
884.783,99.814,101.237,100.804,100.897,101.763,100.598,99.866,100.701,100.093,101.052,101.289,99.753,99.979,100.381,100.897,100.794,101.052,102.907
884.912,99.196,99.031,100.01,99.608,100.485,99.928,98.918,99.691,99.165,101.237,98.784,99.34,99.588,99.701,100.227,99.948,100.588,101.619
885.04,98.773,99.495,99.763,100.814,101.505,99.897,97.866,99.113,99.454,101.144,98.845,98.639,98.918,98.485,98.268,99.412,99.454,100.206
885.168,98.928,98.536,100.113,101.093,100.753,98.33,98.247,98.866,99.402,100.32,98.866,98.485,99.103,98.515,98.526,100.093,99.68,99.021
885.296,97.845,99.01,101.134,100.175,100.876,98.722,98.361,99.918,99.227,100.165,99.784,98.825,99.433,98.68,98.918,99.557,99.165,100.206
885.424,99.32,99.268,99.825,100.866,102.175,98.577,99.124,99.577,99.196,100.124,99.093,98.794,98.361,99.165,99.33,98.866,99.412,100.546
885.552,99.196,99.412,101.381,101.639,102.041,99.67,99.309,98.928,99.237,100.845,99.0,99.113,99.866,99.32,98.619,98.835,99.515,101.144
885.68,98.577,99.021,100.845,100.093,100.598,99.216,98.495,99.804,99.515,99.082,97.845,98.495,97.701,98.711,97.876,99.711,99.505,99.691
885.808,98.66,99.402,99.691,100.546,100.031,99.247,99.258,100.093,98.495,101.258,99.144,98.948,100.186,99.969,99.979,100.515,99.722,101.144
885.937,99.68,101.134,101.856,101.021,101.907,99.423,99.887,100.206,99.742,101.918,99.557,99.753,99.969,100.856,100.784,101.33,101.577,101.608
886.065,98.928,100.175,99.423,98.68,100.474,99.412,97.639,98.495,98.165,99.0,98.144,97.897,98.835,99.794,97.918,100.093,99.711,100.144
886.193,98.608,98.948,99.278,99.866,99.722,98.588,99.216,98.701,98.01,99.021,99.124,99.134,99.175,99.113,98.515,99.835,99.495,100.423
886.321,99.093,98.66,100.701,100.598,100.979,99.938,100.041,99.103,100.082,101.526,100.175,100.052,99.227,100.062,99.505,99.196,99.99,101.165
886.449,98.835,99.804,99.887,100.299,100.351,99.907,100.082,100.536,100.175,101.67,99.876,99.165,99.247,99.928,99.423,100.464,99.948,101.485
886.577,99.309,99.794,101.268,100.598,100.969,99.866,99.577,100.299,99.567,101.206,99.835,99.928,98.052,100.206,98.072,99.392,99.763,100.814
886.705,99.072,99.66,100.784,99.351,99.784,99.464,98.464,99.701,98.969,100.588,99.124,98.639,98.515,99.155,99.072,100.031,99.897,99.938
886.833,98.381,99.052,99.856,101.794,100.619,98.753,99.052,99.072,100.175,100.237,99.567,99.619,99.794,98.794,98.825,101.062,100.113,99.794
886.962,99.175,100.526,100.412,101.505,101.299,100.237,100.443,100.433,100.959,101.371,100.072,100.052,99.526,100.629,100.32,101.216,99.629,100.66
887.09,99.0,99.165,99.361,99.876,99.773,99.041,99.784,100.711,100.412,101.268,97.784,98.825,98.588,98.928,99.309,98.825,100.247,100.237
887.218,99.289,99.907,98.814,99.835,99.196,99.392,99.67,99.979,99.856,100.454,99.113,98.948,98.918,98.948,99.072,99.093,100.093,100.495
887.346,98.701,98.773,100.32,100.402,100.753,99.526,98.113,98.402,97.928,99.464,97.33,98.629,98.495,98.031,98.103,98.041,99.701,99.814
887.474,99.907,99.433,100.371,100.742,99.784,99.763,100.206,100.144,100.567,101.381,99.773,99.103,100.093,100.093,99.258,99.845,100.66,101.907
887.602,99.66,99.814,99.763,100.639,99.68,100.186,100.227,100.918,100.072,100.165,98.948,99.577,99.588,100.588,99.546,99.309,99.897,100.835
887.73,97.711,98.247,99.278,99.495,99.928,97.33,98.845,98.835,97.866,99.247,98.031,96.845,97.598,98.856,98.856,98.99,98.773,99.289
887.858,99.093,100.144,99.608,99.124,99.567,98.567,99.577,99.928,98.99,100.588,98.639,98.113,99.526,98.629,99.258,98.969,100.412,99.907
887.987,98.969,99.351,100.402,100.928,99.794,99.01,98.67,98.557,99.845,100.082,98.443,98.103,98.381,100.082,98.412,98.68,99.258,101.103
888.115,98.588,98.423,100.247,100.216,99.536,97.402,99.021,99.01,99.464,99.206,97.918,98.32,98.701,98.464,98.072,99.68,99.289,100.649
888.243,100.412,101.093,100.0,101.381,100.454,100.515,101.33,100.0,99.897,101.072,100.268,98.722,99.619,101.278,99.381,100.423,99.948,100.969
888.371,99.598,100.866,99.907,100.701,101.299,99.443,100.629,99.887,99.598,100.918,98.691,100.464,100.948,100.247,100.165,100.289,100.32,101.835
888.499,100.175,100.062,101.01,102.474,101.753,100.381,100.66,100.443,99.979,100.763,99.515,100.258,100.526,101.412,100.402,100.753,100.856,102.031
888.627,97.412,99.103,100.175,100.309,100.093,99.536,98.567,99.433,99.196,99.124,97.474,97.742,98.041,99.247,99.165,98.99,99.289,99.093
888.755,98.804,99.969,99.948,99.979,99.639,98.649,98.68,98.433,99.536,100.0,99.082,98.629,98.639,99.247,99.144,99.856,99.897,99.897
888.883,99.732,100.021,101.68,102.289,102.309,99.825,100.454,99.639,99.918,101.278,99.814,98.278,99.443,100.495,99.392,99.629,100.34,99.918
889.012,98.969,99.608,99.959,100.959,100.866,99.196,99.608,99.072,98.99,100.66,98.485,98.763,99.206,99.588,98.227,99.588,99.753,100.835
889.14,98.299,99.072,101.021,100.918,101.959,99.082,98.887,100.144,98.897,99.505,98.454,97.34,97.938,99.165,97.536,100.124,98.948,99.454
889.268,98.474,99.124,99.186,100.619,100.351,99.577,98.753,98.866,99.155,99.557,99.66,98.536,97.371,98.577,98.928,99.711,98.68,100.67
889.396,99.649,100.237,99.99,101.216,99.835,100.216,99.423,99.33,99.773,99.423,99.433,98.701,99.227,99.0,99.196,99.804,99.835,99.567
889.524,99.381,99.412,99.351,99.093,99.567,100.773,99.103,99.979,99.351,100.227,99.124,98.649,98.907,99.763,98.979,100.227,99.443,100.021
889.652,99.268,99.536,99.278,100.814,99.722,100.557,97.99,99.155,98.66,100.485,99.649,98.773,99.247,99.722,98.701,99.546,99.753,100.134
889.78,98.619,99.464,99.845,100.124,100.732,98.732,99.361,98.567,98.938,98.825,100.206,98.062,98.948,99.144,99.402,99.773,99.216,100.216
889.908,98.268,98.711,99.278,101.32,100.144,99.134,98.66,98.959,99.433,99.227,98.515,97.711,98.268,99.732,99.186,100.196,99.701,99.918
890.037,99.01,99.887,100.093,100.969,100.196,98.732,98.845,99.505,99.196,100.278,99.113,98.763,98.412,100.897,99.928,99.01,98.515,99.804
890.165,98.309,98.134,99.33,99.99,100.588,98.454,98.01,99.546,99.155,100.144,99.67,97.144,98.619,98.629,99.206,98.124,98.258,100.103
890.293,98.546,99.773,98.845,97.99,99.216,99.485,99.082,99.608,99.887,100.577,99.021,98.526,98.515,99.536,99.804,99.247,99.33,100.99
890.421,99.412,99.062,100.546,99.907,99.784,100.206,98.505,99.649,100.258,100.928,99.072,99.082,99.68,98.897,100.423,99.557,99.093,100.701
890.549,100.309,100.763,100.546,100.948,100.309,101.196,99.825,99.227,99.536,102.278,98.948,98.495,99.237,99.567,100.753,101.041,101.031,101.258
890.677,98.227,99.32,97.835,99.753,98.722,98.33,97.897,97.804,98.361,99.34,97.763,98.247,98.134,98.619,98.464,99.33,99.423,100.01
890.805,99.124,99.474,99.103,100.289,99.948,99.546,99.103,100.536,100.979,100.825,99.969,98.887,100.423,99.732,99.619,99.711,100.268,100.186
890.933,98.897,99.701,100.866,100.567,100.175,99.897,99.918,99.351,99.227,100.588,99.969,98.948,99.175,98.546,99.247,99.691,99.598,101.216
891.062,98.711,99.918,99.711,101.402,99.361,100.505,99.289,98.784,99.392,100.144,98.536,98.577,99.619,99.443,99.278,99.876,98.742,100.113
891.19,99.619,99.897,100.196,99.866,100.67,99.784,100.32,98.577,99.216,100.34,98.763,98.742,98.495,99.784,100.247,100.041,99.794,100.99
891.318,100.773,99.381,100.237,99.742,100.351,100.165,100.577,101.742,101.495,100.34,99.825,98.639,100.216,100.794,100.093,100.856,100.856,100.619
891.446,100.01,100.062,100.66,101.041,101.392,101.093,99.505,99.969,101.206,100.629,99.711,100.031,100.711,100.268,98.918,100.371,100.814,101.485
891.574,98.804,99.629,100.351,101.206,100.68,99.278,98.918,100.082,99.33,99.825,98.742,98.918,98.258,100.062,99.608,100.062,98.505,100.701
891.702,98.227,99.289,99.258,99.402,98.526,97.412,98.918,98.546,97.825,99.794,98.103,97.907,98.041,98.608,98.485,98.423,99.0,99.588
891.83,98.361,99.814,99.938,100.959,100.268,98.753,99.773,99.887,99.67,100.464,99.299,99.196,98.175,99.227,98.742,99.918,98.876,100.031
891.958,99.041,100.794,100.814,101.134,100.515,99.619,98.711,99.526,99.351,101.031,98.608,98.093,99.227,99.99,98.361,100.072,99.495,100.361
892.087,99.32,100.969,98.423,100.918,100.32,100.722,99.381,99.784,100.33,100.825,99.845,98.99,100.526,101.041,99.196,100.392,100.165,100.392
892.215,99.464,100.103,100.515,100.526,101.402,100.608,99.773,100.876,99.835,101.856,99.928,99.887,100.32,100.629,100.309,100.567,100.897,100.722
892.343,100.804,101.072,100.784,101.845,100.814,100.763,99.794,100.392,100.68,101.918,99.814,100.546,100.134,101.175,100.588,100.33,99.814,102.113
892.471,98.351,99.928,98.99,99.227,100.309,99.773,97.887,99.887,100.124,99.763,98.99,98.247,98.814,100.196,99.433,99.928,99.371,101.278
892.599,99.536,99.938,100.753,101.351,100.34,100.124,99.34,100.454,98.959,100.093,99.918,97.928,98.856,99.784,100.258,100.361,100.258,100.536
892.727,100.392,100.845,99.485,99.825,100.175,100.124,100.32,101.649,100.629,100.68,100.041,100.0,100.773,100.474,100.206,100.918,100.763,101.237
892.855,100.443,100.918,101.423,102.907,101.577,99.124,101.072,100.938,100.309,100.959,100.247,99.567,99.918,99.361,100.784,100.412,100.557,100.887
892.983,99.742,100.351,100.856,100.371,99.649,99.361,100.629,100.237,100.268,101.918,100.134,99.412,100.526,100.536,99.887,100.526,99.969,100.515
893.112,99.278,99.588,100.299,100.68,100.588,99.784,99.165,98.866,99.402,100.948,100.0,99.351,99.959,100.629,99.814,99.536,100.402,99.546
893.24,99.856,99.876,100.619,99.845,100.454,100.01,99.814,98.897,100.412,100.0,100.608,99.814,100.268,99.763,99.897,100.474,101.0,100.351
893.368,99.835,100.753,99.557,100.351,100.134,100.649,100.103,100.742,100.082,100.258,99.536,99.124,101.68,99.567,98.938,100.588,100.144,100.979
893.496,99.412,100.443,100.557,99.99,100.392,101.567,100.021,100.938,101.062,101.598,100.361,101.031,101.175,101.546,100.155,100.856,100.969,102.041
893.624,99.495,99.361,99.918,100.928,100.454,99.814,99.639,100.165,99.804,100.598,99.722,99.021,100.206,100.01,99.515,99.124,99.175,100.443
893.752,100.701,101.216,100.433,100.216,101.34,100.103,99.866,100.711,100.763,100.804,99.619,99.247,99.392,99.753,100.557,99.773,100.33,100.938
893.88,98.237,99.072,98.474,99.835,99.268,98.732,97.928,99.423,98.567,100.072,99.392,97.742,98.278,98.732,98.753,99.278,99.351,99.536
894.008,98.608,100.206,100.0,101.186,101.433,100.093,100.526,100.155,99.969,101.505,100.598,97.392,98.701,100.412,99.361,100.155,99.557,100.216
894.137,98.732,99.938,100.784,101.289,101.021,98.619,100.866,99.763,99.361,101.247,99.546,99.546,99.216,99.557,99.701,98.99,99.381,99.763
894.265,99.268,99.773,100.134,100.66,100.598,99.557,100.979,100.278,100.588,100.351,99.402,99.907,100.052,100.701,100.278,100.361,100.711,100.67
894.393,100.247,100.742,98.948,99.041,100.124,100.32,100.897,99.351,99.526,101.01,100.134,100.144,100.186,100.557,99.629,100.608,99.361,102.031
894.521,99.072,99.464,101.546,101.072,100.134,98.041,100.01,100.649,98.691,99.691,99.402,98.68,100.237,98.918,98.505,100.485,99.794,101.392
894.649,99.33,100.433,100.423,100.938,101.887,99.536,99.536,100.134,100.546,100.619,100.381,98.021,99.01,99.938,99.649,99.918,99.938,100.01
894.777,99.876,99.536,100.103,100.773,100.876,98.536,100.289,100.134,99.526,100.175,99.99,98.99,99.144,99.227,98.639,99.443,99.443,100.588
894.905,98.433,100.258,100.567,101.041,100.536,100.206,99.495,99.196,99.361,100.134,99.536,98.351,99.423,99.186,100.041,99.01,99.557,99.567
895.033,102.186,101.227,101.381,101.67,101.711,101.969,102.32,102.196,101.134,101.742,100.845,100.969,101.361,101.485,102.093,101.526,102.175,102.041
895.162,100.01,100.186,101.175,101.845,101.928,101.206,101.258,100.082,101.258,101.876,100.031,99.258,100.33,100.649,100.691,100.495,100.784,101.485
895.29,99.526,100.866,99.835,100.392,100.515,100.052,101.031,98.887,99.485,99.546,99.711,99.526,98.969,99.454,99.825,100.835,99.835,100.99
895.418,100.072,100.588,101.691,101.794,102.196,101.67,100.237,101.031,100.67,100.99,100.01,99.505,99.876,100.948,99.948,101.711,100.887,101.186
895.546,100.773,100.742,100.876,101.155,101.268,101.072,100.299,100.546,100.959,101.268,99.856,100.134,101.289,100.887,100.814,101.33,101.351,101.711
895.674,98.907,98.361,100.134,101.155,100.598,99.165,99.206,99.784,99.423,99.691,98.021,98.361,99.629,99.124,98.928,98.536,99.763,100.237
895.802,98.907,100.299,99.979,101.021,100.68,99.32,98.835,98.897,99.196,99.649,99.546,98.835,98.887,99.32,99.062,98.299,99.268,99.515
895.93,99.856,99.433,101.67,101.876,101.773,99.67,99.309,98.928,98.825,100.34,98.856,98.845,99.33,99.165,100.041,99.639,99.649,101.598
896.058,98.495,99.351,101.206,101.515,101.567,99.515,99.639,99.258,98.876,99.536,99.464,98.711,99.021,99.021,98.753,99.907,99.856,100.515
896.187,99.588,100.021,99.381,100.577,99.134,99.289,100.876,99.536,101.052,100.186,99.433,100.433,99.134,100.598,99.485,100.299,99.979,100.175
896.315,100.845,101.124,102.124,102.052,101.33,100.773,101.639,101.186,100.505,100.474,101.299,99.825,99.845,101.866,101.113,101.186,100.68,101.928
896.443,100.763,100.113,100.237,101.155,99.722,99.361,99.773,99.371,100.247,100.093,99.134,99.423,98.835,99.814,99.979,99.959,99.351,100.588
896.571,99.093,100.825,99.784,101.825,100.67,99.093,99.588,100.866,101.216,101.33,100.443,98.897,100.165,101.113,99.876,100.381,99.979,100.258
896.699,100.402,101.186,99.155,100.887,100.629,99.454,100.021,101.567,100.216,100.485,100.918,99.082,100.34,100.907,99.897,101.773,101.66,101.515
896.827,100.485,100.021,99.474,99.402,98.948,99.876,99.309,99.907,99.598,99.99,99.546,98.639,99.577,100.206,99.598,100.206,99.897,100.34
896.955,100.567,99.763,100.948,100.969,100.526,98.835,100.742,99.959,98.557,99.866,99.227,99.639,98.897,99.742,100.835,99.804,99.247,100.186
897.083,100.227,100.969,100.948,101.567,99.804,99.32,99.619,99.907,100.392,100.763,99.381,99.289,100.454,99.907,99.515,100.247,99.113,101.093
897.212,100.711,101.763,101.691,101.299,101.649,100.33,99.959,100.907,101.608,101.33,99.526,102.031,101.546,100.691,101.165,100.289,102.093,101.495
897.34,98.948,99.464,100.113,99.701,99.464,98.485,98.959,99.773,99.454,98.155,98.402,99.876,98.392,99.371,99.505,98.443,100.216,100.928
897.468,98.34,99.701,97.856,98.649,100.093,99.186,98.021,99.959,100.814,98.887,99.031,98.649,97.959,99.99,99.103,99.309,98.856,99.515
897.596,99.99,100.165,99.773,100.186,101.619,99.412,99.969,99.423,99.619,100.206,99.722,98.536,99.969,99.536,99.722,98.835,99.093,99.464
897.724,98.433,99.629,99.742,99.021,100.464,98.969,98.433,99.01,99.196,99.0,98.742,98.763,98.278,98.732,99.124,99.979,98.773,100.433
897.852,99.216,100.649,99.443,100.546,100.134,100.876,100.258,98.897,100.021,99.309,100.268,99.309,99.351,99.794,100.196,100.113,99.371,100.175
897.98,99.371,100.144,99.608,99.928,99.753,99.134,99.711,99.536,98.773,99.753,99.454,99.124,100.299,99.649,100.845,100.784,99.639,102.309
898.108,98.021,98.588,99.835,99.948,99.247,99.041,99.175,99.206,99.196,99.825,99.866,97.557,98.588,98.99,99.753,100.01,99.691,99.515
898.237,98.866,99.237,100.402,101.485,100.814,99.309,99.371,98.629,98.691,99.495,99.299,98.361,99.34,99.443,98.443,99.485,99.371,99.804
898.365,98.887,99.732,101.041,101.454,101.216,100.216,101.031,98.742,100.732,101.155,100.392,99.227,99.464,99.649,98.784,100.485,99.722,100.392
898.493,99.258,99.567,101.577,100.732,101.784,100.835,99.093,99.557,99.969,102.567,100.186,98.773,99.701,100.196,100.619,101.608,100.526,100.155
898.621,99.835,100.062,100.691,101.072,100.691,100.381,100.299,100.454,100.268,100.67,99.557,98.67,99.907,100.34,99.722,100.124,100.134,100.412
898.749,100.021,101.01,100.082,100.722,100.557,99.639,98.887,99.33,99.67,98.814,98.433,99.309,100.227,99.794,99.701,99.196,99.423,99.361
898.877,98.825,100.206,101.196,99.577,98.969,99.268,98.402,99.856,99.794,100.247,99.041,100.0,99.031,100.258,99.278,100.629,99.67,99.99
